GridID,TimeInterval,countrycode,smsin,smsout,callin,callout,internet
101,1383291000000,0,0.2781009867283292,,,,
101,1383328200000,39,0.5519273454608363,0.6350051494084292,0.6580540728798131,0.7200092652252179,14.846880570294369
1019,1383326400000,39,0.1555963951907251,0.1288152603998644,0.4278032196488832,0.3451803647620457,5.586546454705232
1019,1383303600000,39,0.1678012263231566,0.1701726988491542,0.272206824458158,0.3880574368875058,6.326237401740452
1007,1383346200000,0,0.01240246325464,,,0.0098267024705233,
1000,1383307200000,34,0.0800995970142345,,,,
1011,1383285600000,53,,,0.004714336869705,0.00942867373941,
1006,1383282000000,0,0.000969810208486,,,,
1002,1383303600000,33,,,,,0.0005696450868746
1002,1383268800000,0,0.0022785803474985,,,,
1015,1383319200000,39,0.1253997469167695,0.1621954227417592,0.2241329804715358,0.2162679232574439,6.273260221837021
1000,1383309000000,0,0.9824900619003144,,,0.160199194028469,
1002,1383345600000,41,,,,,0.0013448591630844
1002,1383282000000,39,0.0162920020568816,0.0927664744535348,,0.0082710430403533,2.7722563752049263
1010,1383333600000,39,0.0825071615747872,0.0385949450059086,0.0660261563820352,0.0393465172562642,5.734091486436762
1016,1383288000000,0,0.0081864099848667,,,,
1005,1383273000000,39,0.0383368755127968,0.024225433619848,,0.0004490347454339,2.2827197471093976
1014,1383307200000,39,0.1921908408526593,0.1222305106108185,0.2895795405806046,0.3218634771016496,4.98209332289014
1011,1383316800000,39,0.1886517425557096,0.1150556911045916,0.340874835527617,0.2499708636875228,7.222074138216156
100,1383271800000,46,,,,,0.0407742548283371
1002,1383343200000,1,0.0005696450868746,0.0005696450868746,,,
1001,1383303000000,0,0.1365012896280706,,,,
102,1383301200000,39,0.6474924457037471,0.5827694233296542,0.6707993763154702,0.7405632846664667,13.08400217479366
1005,1383321000000,381,0.0101505416898595,,,,
102,1383286200000,0,0.0295440521817167,,,,
1015,1383285600000,39,0.0308400267627135,0.19205570739942,,0.0125834599669658,3.3998414092532308
1006,1383316200000,34,,,0.0020386714169939,,
1000,1383333000000,0,0.711751171336592,,,,
1015,1383292800000,39,0.797306368231007,0.7079579804332291,0.2047938993429404,0.2696456453587302,3.619224673067848
1019,1383328800000,0,0.0972911805570086,,,,
1019,1383292200000,39,0.0996626530830062,0.1457630365842911,0.131186732925862,0.0996626530830062,3.1061425532551765
1000,1383291000000,0,0.0884194633350935,,,,
101,1383338400000,20,,,,0.0277058399180573,
1017,1383288000000,0,0.0010252573689976,,,,
100,1383333000000,0,0.0815485096566743,,,,
1019,1383344400000,0,0.0145763036584291,,,,
1008,1383334200000,39,0.1615603770512572,0.2198860303369008,0.2955502686920318,0.3090118236967768,6.929270224940584
1015,1383294000000,39,0.2331349332243947,0.1528081555276109,0.2111372843236658,0.2382631507010129,3.660390868190222
1010,1383311400000,0,0.0402391370595675,,,0.0355209766637697,
10000,1383324600000,39,1.2230767698360736,0.4395225010281586,0.9884289896238216,1.0331116724059437,20.77065106894002
1008,1383315000000,353,,,0.0056468078703638,,
1001,1383325800000,0,0.007971259099211,,,,
1005,1383286200000,53,0.0020950477103623,,0.0020950477103623,0.0020950477103623,
1,1383285600000,0,0.1080388188958451,,,,
10,1383300600000,0,0.2553933152033953,,,,
1001,1383297600000,39,0.1911862885682985,0.2249154655878804,0.1380858711778137,0.180772292422269,4.575266777565973
1009,1383294000000,39,0.2011948419730279,0.1088787416052306,0.1449890004272724,0.13665656308152,3.975876015798221
1002,1383322800000,0,0.0885606548528651,,,,
1001,1383316800000,32,,,,,0.0203572254965652
1019,1383327000000,880,,,,0.0161879593463415,
1005,1383291600000,39,0.0864414557536504,0.1184586925703928,0.0662554562793718,0.2161871577048633,3.127558370896631
1013,1383342600000,39,0.0656791418463094,0.0938292570869215,0.0344529310475053,0.0219323217898818,5.161018381079155
1015,1383312600000,0,0.0353565807045932,,,,
1014,1383306000000,0,0.0851444165795157,,,,
1,1383283800000,39,,0.0273004648771861,0.027924734369786,,5.991517912186172
1016,1383292800000,39,0.6863042215672852,0.5866631055996089,0.1492712883498935,0.1568372286036138,3.2109900624889267
1007,1383297600000,46,,,,,0.003236496088091
1000,1383306600000,41,,,,,0.0108645766529392
1005,1383345000000,39,0.0748294424240922,0.053034727873,0.0376772169310452,0.0125399663801076,3.1065466204378325
1007,1383337800000,39,0.1156872003926621,0.1532366719091359,0.062890186061786,0.0827410509461882,3.723492762716156
101,1383342000000,39,0.2780612709217502,0.4922410376288996,0.0817323595621436,0.3569438784866789,9.125300310569171
1015,1383289800000,63,,,,0.0125834599669658,
1008,1383339600000,44,,,,,0.0007276966335559
1006,1383319200000,0,0.0389663147503002,,,0.0142850270589758,
1010,1383315600000,39,0.2740353030174592,0.2059325525660379,0.2323229095172832,0.0593497484783267,6.036528513543377
1000,1383297000000,91,,,,0.0036215255509797,
1019,1383344400000,39,0.1166104292674329,0.2186445548764368,,0.0437289109752873,3.684451754540346
1002,1383326400000,0,0.1018960776933821,,,,
1010,1383325200000,39,0.1790817454846811,0.1865001520542276,0.2039990783378533,0.1965329651545729,4.237168733516272
1010,1383273000000,39,,0.0051231702733763,,0.0187056015411806,2.7236225243972787
1014,1383312000000,39,0.1655953062517721,0.1644232945480185,0.1863112344741688,0.2112215514448985,6.18359620916015
1008,1383275400000,39,0.0004851310890372,0.0110276651339192,0.0053925497947002,0.0110276651339192,3.4892282215376857
1007,1383298800000,353,,,,,0.003236496088091
1005,1383300000000,46,,,,,0.0020950477103623
1007,1383292800000,39,0.4517387135233572,0.3996149919784962,0.1300464442111028,0.1897551932709845,2.3478331026229022
1015,1383313800000,0,0.1108818407688431,,,,
1014,1383307200000,0,0.1234765084946737,,,,
1008,1383310200000,39,0.1045729677454389,0.1981390166133533,0.2876485908167895,0.5492988442116729,6.429147268379678
1006,1383306600000,40,0.0005289352331016,,,,
1012,1383306000000,39,0.200377842207516,0.1844372892029618,0.1948739852145747,0.2019374195043397,5.393210593590762
1010,1383289800000,63,,,,0.0025615851366881,
1005,1383273000000,46,,,,,0.0020950477103623
100,1383304800000,41,,,,,0.0815485096566743
1011,1383289200000,0,0.0944115344971546,,,,
1005,1383329400000,39,0.1692481292583481,0.2003122093046717,0.1729811969556371,0.2038421015619515,3.885666297976624
101,1383294600000,0,0.1930174392983823,,,,
1004,1383285000000,39,0.0052803655136576,0.0150411112768296,,0.0105607310273153,3.0448940125706447
10,1383301200000,46,,,,,0.0286530890659561
1005,1383307800000,39,0.2081854915689393,0.1271762488463894,0.1586653735860656,0.1562623279671649,3.8502778084023896
1012,1383295200000,0,0.0095356669435234,,,,
1017,1383316200000,0,0.0726782661554397,,,,
1005,1383327600000,41,0.0052987887479102,0.0052987887479102,,,0.0105975774958205
1000,1383344400000,39,0.2982781548567784,0.3809224622030931,0.2439203165936832,0.2402987910427035,17.699834984406003
1013,1383310200000,46,,,,,0.0125206092576234
1016,1383298200000,375,0.0015035058290982,0.0015035058290982,,,
100,1383324000000,49,,,,,0.0407742548283371
1015,1383273000000,46,,,,,0.0125834599669658
1017,1383346200000,0,0.0005126286844988,,,0.0187056015411806,
1000,1383331800000,44,,,,,0.0800995970142345
1019,1383295800000,39,0.2454256896672974,0.1579678677167227,0.1823775299815857,0.2632253047015513,3.7041184717532136
100,1383277200000,33,,,,,0.0407742548283371
1011,1383279600000,46,,,,,0.004714336869705
1018,1383265800000,39,0.0244904996486527,0.04478194548463,,0.0202914458359773,3.288417094512064
1003,1383297600000,373,,,,0.0011370223139808,
10000,1383304800000,216,,,0.0859947728846425,,
1016,1383306600000,39,0.2613142614571692,0.2837821274412186,0.116287179124841,0.0924006208714944,4.706538897234368
1018,1383322800000,94,0.0074147021608114,,,0.0074147021608114,
1011,1383331800000,0,0.00942867373941,,,,
1015,1383342600000,39,0.0739564709964437,0.0937573265975427,0.0420315084437226,0.0299905163717605,4.967389355293174
1003,1383329400000,0,0.0949278161060391,,,0.0322022790105771,
1011,1383300600000,39,0.3608074028372931,0.3326725165018117,0.2032827328033908,0.2571117623802166,5.186716983959894
1017,1383324600000,39,0.0415122325583519,0.113165241344794,0.253092359832792,0.0920982834332822,5.323347519228102
1016,1383290400000,39,0.5228838237113534,0.4604665744019732,0.0244181617441815,0.0667100611483893,2.787239038185896
1003,1383325200000,39,0.1206243132635216,0.0538265778879551,0.1660455698335193,0.2382937013931201,5.102834587713886
1006,1383276000000,0,0.0148139622920774,,,,
1016,1383344400000,0,0.0020982928220541,,,,
1007,1383317400000,39,0.2155017978664053,0.1338646540126319,0.1442739480324042,0.1464999331495169,3.4607761916860618
1,1383293400000,7,,0.0017873101054994,,,
1006,1383295800000,39,0.4895609564216337,0.3600357193552619,0.290445568178197,0.2914160847264453,4.05120731632602
1006,1383304800000,7,,,0.0005289352331016,,
1002,1383319800000,0,0.0314929099019922,,,,
102,1383270000000,39,0.1121418411750705,0.0525929933292679,0.0075283186358324,0.0525929933292679,5.889942989770941
1012,1383267000000,39,0.0564825369694082,0.0564825369694082,,0.0129444681609975,2.9135162103240804
1017,1383267000000,46,,,,,0.0005126286844988
1004,1383289800000,39,0.1018689475498187,0.3134834089772865,0.0459590678007102,0.0327056850507639,4.008863065533039
1018,1383305400000,0,0.04478194548463,,,,
1007,1383315000000,39,0.0884353132010153,0.0906733992097739,0.1564967265984066,0.1323263435798253,3.748683660791974
1000,1383312000000,0,1.1488554918118432,,,,
102,1383299400000,20,,,,0.0075337953325166,
1019,1383300600000,39,0.2769497695101532,0.2576305207997289,0.3718694775411643,0.4155983885164516,6.341161173901325
1018,1383261000000,0,0.0116137559734868,,,,
1019,1383312600000,39,0.3281405665658769,0.3403453976983084,0.3525502288307399,0.3597566684204748,5.920124903327991
1010,1383285600000,39,0.0212671866778688,0.0631752890708212,,0.0025615851366881,2.6394627811537967
1006,1383336600000,0,0.0322288704690575,,,,
102,1383286800000,46,,,,,0.0027123356349349
1017,1383298800000,0,0.0376207047889669,,,,
1006,1383325800000,39,0.1394735410968446,0.093373511473189,0.2540659834029625,0.2131808500714826,4.468379623981082
1010,1383312600000,44,0.0039164950158213,0.0039164950158213,,,
1006,1383315600000,33,,,,,0.0071425135294879
1002,1383301800000,0,0.0623081818707887,,,,
1004,1383314400000,39,0.1584936843094485,0.101902388069267,0.0919181356014204,0.2840581768634586,5.902816847827618
1008,1383309600000,0,0.0184590371596502,,,,
1000,1383270600000,39,,,,,6.224786630720134
1008,1383332400000,0,0.0316197623039206,,,,
1015,1383278400000,39,0.0125834599669658,0.0377503799008975,,0.0125834599669658,2.456080115077121
1013,1383280800000,0,,,,0.0094117125322583,
1002,1383294600000,86,,,,,0.0013448591630844
1010,1383327600000,0,0.1768425701774252,,,,
100,1383297000000,46,,,,,0.0407742548283371
100,1383261000000,44,,0.0407742548283371,,,
100,1383324600000,44,,,,,0.0798593575577967
10000,1383283200000,216,0.0047743183024729,,,,
1017,1383288600000,53,,,,0.0010252573689976,
1013,1383331800000,0,0.0250412185152469,,,,
1011,1383303000000,39,0.3190899603077087,0.2123222514482221,0.1907552320024592,0.222140080282211,4.981917184118903
1002,1383319800000,39,0.1681200299713738,0.3229302708400962,0.1231870243743615,0.0896959031634556,5.0925644540939095
1016,1383324000000,0,0.0902446134990297,,,0.0362729983478407,
1001,1383310800000,0,0.0486857100923416,,,,
100,1383307800000,0,0.0925491927257246,,,,
10000,1383262200000,0,0.2082453134955084,,,0.108462638774136,
1005,1383296400000,355,,,0.006123962287825,,
10,1383294000000,46,,,,,0.0286530890659561
1005,1383325200000,46,,,,,0.0101505416898595
101,1383298800000,39,0.5499613177850613,0.549539313527631,0.8012799047233521,0.8834739843495053,12.738409194638946
1000,1383281400000,39,,,0.0800995970142345,0.0072430511019595,4.5576253044537
1012,1383268800000,39,0.0320158020480444,0.022480135104521,,0.0381426677740938,4.03533343754689
1015,1383261000000,0,0.0294480484767567,,,,
1014,1383272400000,39,,0.0251669199339316,,,2.579465212710645
10000,1383336000000,0,0.3134189909081882,,,,
1014,1383309600000,39,0.305758501931178,0.2871333954580407,0.1195473103847752,0.1874887262701675,5.5404424739490565
1008,1383339600000,0,0.1166058257026099,,,,
1007,1383309000000,46,,,,,0.0027187356454788
102,1383300600000,0,0.3213635136530384,,,,
1011,1383304200000,32,,,,,0.0187056015411806
1009,1383339600000,0,0.0042245905826844,,,,
10,1383274800000,39,0.0591750609329565,0.0674801687542457,,,3.3714084024690685
1003,1383268200000,33,,,,,0.007610405359991
100,1383311400000,32,,,,,0.0407742548283371
1008,1383276000000,0,0.0110276651339192,,,,
1019,1383298800000,0,0.1433915640582935,,0.0145763036584291,,
1012,1383306600000,39,0.2715339890111025,0.285780758081682,0.2337364913915557,0.1088364343184553,6.167124825678059
1017,1383289200000,0,0.209435987265157,,,,
10,1383282600000,39,,,,0.0286530890659561,3.471917101514073
102,1383306000000,39,0.8390616746623216,0.7302343726815204,0.5620946454630588,0.4129567116625869,12.156773364013656
1001,1383289800000,39,0.0913082165225034,0.316886193348758,0.0283284845957763,0.0168645885097909,3.891902173928544
1000,1383294600000,0,0.9034672801049792,,,,
1017,1383292200000,0,0.0381333334734657,,,,
1003,1383280200000,39,0.0594440235442498,0.0152208107199821,0.0194356670767563,,2.467605058699577
1018,1383271800000,39,,0.0349859027512351,,,3.061090870578595
1010,1383336600000,44,,,0.0025615851366881,,
1002,1383263400000,0,0.0005696450868746,,,,
1018,1383334200000,39,0.1595958891728903,0.1206020455020619,0.1721510354068209,0.131766330684585,5.097243725593805
100,1383305400000,0,0.0815485096566743,,,,
1012,1383297600000,39,0.6627596738424885,0.6064940487903289,0.2644383662411729,0.322451560569837,4.7149155238127936
1004,1383326400000,40,,,,0.0052803655136576,
101,1383313800000,357,0.0277058399180573,,,,
1002,1383310800000,0,0.0530200715227371,,,,
1002,1383310800000,41,,,0.0013448591630844,,
1017,1383263400000,39,0.0576546906770385,0.0197308589101783,0.0010252573689976,,3.2863614614397068
1003,1383328200000,36,,,,,0.0011370223139808
1,1383301200000,39,0.691619169201752,0.6334436192363807,0.6786547257152564,0.7838286922650026,15.194514127658913
1008,1383312600000,44,0.0112936157407277,0.0112936157407277,,,
1011,1383286800000,0,0.0326052198268201,0.0141430106091151,,,
1002,1383304200000,39,0.2487558069342069,0.1901550824304159,0.336432431581154,0.1829277107850324,5.68394169593838
1007,1383298800000,34,,,,,0.003236496088091
1002,1383323400000,0,0.0372188726403215,,,,
1,1383303000000,41,,,0.0273004648771861,,
10,1383331800000,39,0.4472582002825802,0.2246573703084485,0.3511249424623784,0.4208756245788873,7.877966564902164
1013,1383302400000,33,,,,,0.0125206092576234
1007,1383345600000,39,0.0222417421053012,0.0607826080269244,0.0037410722557291,0.0365729933396292,2.7547108221065653
1001,1383310200000,0,0.1116654420190687,,,,
10000,1383279000000,39,,0.0859947728846425,,,9.11251644095936
1013,1383343200000,1,0.0125206092576234,0.0125206092576234,,,
100,1383302400000,47,,,,,0.0798593575577967
1004,1383337200000,39,0.2422867933820617,0.257222966727287,0.1355623758633226,0.1160051356309007,5.465975330178884
100,1383337200000,48,0.0407742548283371,0.0407742548283371,,,
1010,1383342600000,39,0.0283486044591558,0.0340751123613097,0.007081417781287,0.0045198326445988,4.958433635606355
1006,1383321600000,0,0.0760441913326518,,,,
102,1383283200000,39,0.0241193809118467,,0.0426020529009179,,4.940699025774546
1013,1383341400000,0,0.0188234250645167,,,,
1014,1383337800000,1,,,0.0187056015411806,,
1013,1383262200000,39,0.0735108701512088,0.1594755977660579,0.0749730308552318,,4.120562662503816
1014,1383343200000,1514,,0.075500759801795,,,
10,1383343800000,39,0.3641850500361402,0.3720885272962106,0.0591750609329565,0.0674801687542457,6.111732223380367
1005,1383293400000,0,0.1978988243958781,,,,
1016,1383278400000,39,0.0020982928220541,0.0062948784661625,,0.0038140725348059,2.049782449709096
1019,1383335400000,39,0.0728815182921455,0.1749156439011494,0.1288152603998644,0.0599168703216288,3.993273072395799
1013,1383300000000,39,0.8466095539802688,0.9420687175642648,0.375240842450224,0.3840095680542094,5.130015788449116
1007,1383300600000,0,0.0644991015265712,,,0.0196534049410467,
1014,1383285000000,0,0.0125834599669658,0.0125834599669658,,,
100,1383322200000,0,0.169867757326423,,,,
1018,1383337200000,39,0.1021889173287602,0.1199543877613794,0.0803128863498685,0.1043326908682993,4.9804027404627895
1013,1383321000000,39,0.2859116523785551,0.1235605060145297,0.4324133257775504,0.3109517214341649,5.377645138635723
1000,1383319800000,0,1.554651201613319,,,,
1018,1383313200000,34,,,,0.0183808003936158,
1015,1383276600000,39,,0.0251669199339316,,,2.650484388528876
1004,1383318600000,0,0.0382095572690962,,,0.0052803655136576,
1,1383278400000,0,0.0261374242642866,,,,
1003,1383268800000,39,0.0161011395052885,0.0313219502252707,0.0204586539387323,,2.912157209201349
1003,1383278400000,39,0.0194356670767563,0.007610405359991,,,2.3801361164199943
1017,1383333600000,0,0.0197308589101783,,,,
1011,1383313200000,0,0.0386249804080028,,,,
1014,1383324000000,0,0.1260771348653828,,,0.0187056015411806,
1013,1383306000000,0,0.0784225156682145,,,,
1007,1383313800000,49,,,0.003236496088091,,0.0003608537392199
1001,1383342000000,0,0.0168645885097909,,,,
1000,1383306000000,0,1.5680693556213918,,,,
10000,1383322800000,39,0.7565124573716272,1.7234611892153988,1.1474993061085592,0.8739886796800201,19.253424353693827
1007,1383312600000,46,,,,,0.0054248949108197
1004,1383310200000,0,0.122226173046384,,,0.0052803655136576,
1004,1383270000000,39,0.0168645885097909,0.0150411112768296,,,3.6508195967210537
1012,1383298800000,39,0.7649609457056284,0.692856604049481,0.2339532215523842,0.4758029967304118,4.612470447188654
1018,1383337200000,421,,,,0.0128767436751658,
1,1383334800000,48,0.0261374242642866,0.0017873101054994,,,
1006,1383285600000,53,,,0.0071425135294879,0.0142850270589758,
1006,1383303600000,40,,,0.0071425135294879,,
1014,1383301800000,0,0.1217227847766597,,,,
1,1383295800000,0,0.2125885159529915,,,,
1008,1383303600000,33,,,,,0.0053925497947002
1018,1383274800000,39,0.0074147021608114,0.0074147021608114,,0.0148294043216229,2.6500427417564523
1017,1383326400000,0,0.0703246244395511,,,0.0155284895084574,
1002,1383274200000,39,,0.0154027959069573,,,2.6419166321684124
1016,1383319200000,0,0.0580813191207117,,,0.0041965856441083,
1013,1383322200000,0,0.1129604690718828,,,,
1008,1383301200000,40,,,,0.0107850995894005,
1010,1383268200000,39,0.0051231702733763,0.0051231702733763,,0.015369510820129,2.5971484061612164
10000,1383270000000,46,,,,,0.0859947728846425
1014,1383312600000,39,0.2398328928192469,0.1853958257336173,0.1338844940697551,0.2280908554127309,9.433988859568236
100,1383298200000,49,,,,,0.0407742548283371
101,1383304200000,39,0.4984022616873386,0.4965156656247217,0.6942694529829357,0.8519949523062142,11.50230567560516
1014,1383292200000,39,0.5944815021922608,0.7232559050511644,0.1858120963152424,0.1945262765849339,3.766629005334077
100,1383346200000,39,,,0.0840893026137727,,5.792102546633306
1016,1383326400000,40,,,,0.0020982928220541,
1006,1383261000000,32,0.0100366393458076,,,,
1001,1383291000000,0,0.1196367011182797,,,0.0610716764896958,
1001,1383260400000,0,0.0203572254965652,,,,
1009,1383331200000,0,0.0265659141381833,0.001211907338106,,,
1003,1383337200000,39,0.1837449707352537,0.1659404078383798,0.1086887922771712,0.0845976449743469,5.125448773553839
1005,1383296400000,39,0.2305859259810067,0.226650374344772,0.2455234925278475,0.1953647731340064,3.868940442312384
1008,1383299400000,46,,,,,0.0053925497947002
1004,1383269400000,39,0.1000812190229354,0.0567433055327001,0.0221449540234486,0.0248376057460795,3.3831847475167667
1012,1383288000000,39,0.0663839362587979,0.2754371443245815,0.022480135104521,0.0286070008305703,2.8979146533736952
1007,1383308400000,234,0.003236496088091,,,0.003236496088091,
1006,1383327600000,41,0.0005289352331016,0.0005289352331016,,,0.0010578704662032
100,1383324600000,39,0.4451384989139536,0.1223227644850114,0.5623938071023324,0.4859127537422908,16.300974645473254
1003,1383329400000,353,0.0304416214399643,,,,
1000,1383330600000,39,2.5495169109618505,1.6306080197966462,2.399695995304792,1.957424123484884,47.33079922157589
1001,1383277800000,39,,0.0362997436949873,0.007971259099211,0.0168645885097909,2.48098144213758
1010,1383280800000,39,,0.0025615851366881,,0.0019582475079106,1.9034752647770583
100,1383334200000,0,0.0815485096566743,,,,
1004,1383320400000,39,0.2355607748192656,0.2725590821209472,0.2638552688460416,0.1502971603684852,5.048332252718627
1009,1383344400000,39,0.0388697945915585,0.0350150953035523,0.0424778097084736,0.001211907338106,4.219696427362313
100,1383267000000,39,,,0.0407742548283371,0.0407742548283371,7.239705895266912
1011,1383324600000,46,,,,,0.004714336869705
1005,1383294600000,0,0.1633659590756232,,,0.0165190433824432,
1008,1383289200000,39,0.229504313446469,0.0844569604409559,0.1576168093551394,0.0967360167461929,4.463280726788707
1000,1383271800000,39,,,0.0800995970142345,,8.652742580640998
10,1383290400000,39,0.4661389292874216,0.1820925250180701,0.1266552296872023,0.0573061781319122,5.19412948154641
1014,1383313200000,39,0.1605626025259766,0.3289150951838937,0.1705454361222333,0.1918516640341231,6.262560276645634
1015,1383299400000,0,0.0968012088309656,,,,
1015,1383283800000,39,,0.0463126369865477,,,2.585888263026966
1006,1383279000000,39,0.0142850270589758,0.0247313793636869,0.0179274030951458,,2.010885029465651
10,1383326400000,0,0.2412675859510267,,,,
1013,1383297600000,39,0.6235705455633134,0.6364095253044975,0.2544486450734418,0.3829325296277305,4.657378228441947
100,1383310800000,212,0.0407742548283371,,,,
1007,1383307200000,351,,,0.003236496088091,,
1002,1383316200000,46,,,,,0.0005696450868746
1002,1383273600000,49,,,,,0.0013448591630844
1010,1383319200000,33,,,,,0.0051231702733763
1017,1383343200000,39,0.2318236148691172,0.2326393705315093,0.0173772171942897,0.0352670630730783,4.2322303345208185
1017,1383324000000,39,0.0746351556221473,0.0214782466702803,0.1848182501312361,0.2503188219043948,4.534588075536092
1000,1383313200000,0,0.8553538084054403,,,,
10,1383265800000,0,0.0101739906223334,,,0.0101739906223334,
1017,1383335400000,33,,,,,0.0005126286844988
1013,1383312600000,39,0.2425054204097451,0.2078625259651312,0.1514433225009339,0.2452725795878554,8.185096052767046
1013,1383285000000,0,0.0125206092576234,0.0125206092576234,,,
1017,1383286800000,0,0.0005126286844988,0.0015378860534964,,,
101,1383307200000,45,,,0.0272441198540478,,
1007,1383279000000,39,0.0108497898216395,0.0112106435608595,0.0180848998701951,0.003236496088091,1.5806939059924836
10,1383303000000,0,0.2840464042693515,,,,
1000,1383297600000,852,,,,,0.0036215255509797
1001,1383305400000,39,0.1727371185087645,0.0540864025161471,0.1851869997204122,0.2869731272032387,4.685219808406711
1009,1383273000000,46,,,,,0.001211907338106
1001,1383261000000,0,0.0575790395029215,,,,
1005,1383321000000,39,0.2346697764244801,0.2695070487610414,0.1642794473489937,0.2768683381049532,3.774066071867562
1000,1383307200000,41,,,,,0.0036215255509797
1002,1383285600000,39,0.0616413215765704,0.1037762550654224,,0.0005696450868746,3.1368791528601943
10000,1383262200000,39,0.2624766328825764,0.5746922709235721,,0.2486887310458465,13.179948165624475
1000,1383300600000,0,1.8563425779549343,,,0.3379504538728649,
101,1383331800000,39,0.4959347981409749,0.3564821584226696,0.3874994704019511,0.5509244737196594,13.90930063468762
1006,1383324600000,49,0.0005289352331016,0.0005289352331016,,,0.0007482502198503
1,1383332400000,39,0.3236631839395358,0.2524001515686738,0.1621009775299177,0.3082496203082459,11.655110429296016
1009,1383303600000,33,,,,,0.001211907338106
1009,1383321600000,39,0.2549303130579469,0.0501191450317883,0.1166158470786462,0.2642215102667437,5.810641376978987
1013,1383303000000,0,0.0763225007233119,0.0140167205884566,,,
