GridID,TimeInterval,countrycode,transfer
1003,1383280200000,39,2.467605058699577
1011,1383326400000,39,4.946333718107572
1017,1383339000000,46,5.126286844988E-4
1005,1383275400000,39,2.1475514602282337
1012,1383287400000,39,2.687647847136155
1018,1383301200000,33,0.0091904001968079
10,1383284400000,39,3.688483337029179
1014,1383334200000,39,5.845486020889698
1004,1383332400000,39,6.93176637897291
1007,1383336600000,39,4.477781341895707
1016,1383313200000,39,5.533312624729616
101,1383307200000,46,0.0277058399180573
1010,1383301200000,39,4.943700160624695
1012,1383335400000,33,0.0095356669435234
1009,1383328800000,39,4.032422606860143
100,1383291600000,33,0.0407742548283371
1015,1383327600000,36,5.424678950037E-4
1007,1383285000000,39,1.8960384749631225
1015,1383283200000,33,5.424678950037E-4
1006,1383264600000,39,3.0078106726932283
1006,1383273000000,46,0.0071425135294879
1008,1383274800000,351,2.425655445186E-4
1010,1383274200000,39,2.4751185233467696
1011,1383345600000,39,3.676670811331886
1011,1383260400000,39,4.016004931021887
1005,1383289200000,353,0.0020950477103623
1008,1383339000000,39,6.214483653238187
1019,1383292200000,39,3.1061425532551765
1015,1383301800000,39,5.381391672113885
1011,1383340200000,39,5.524933313961574
1012,1383324600000,46,0.0095356669435234
1,1383270000000,49,0.0273004648771861
1006,1383312600000,46,0.0071425135294879
1019,1383274800000,39,2.2990079699846926
1018,1383312600000,39,8.176084115171491
1017,1383270600000,39,3.254132607808371
10000,1383325800000,39,25.2635028705483
1018,1383297000000,39,4.166875083291673
1009,1383309000000,39,4.612028866720054
101,1383295200000,33,0.0277058399180573
1006,1383289200000,39,2.5357012501052334
10000,1383288000000,44,0.2082453134955084
1007,1383344400000,39,3.432847727043664
1010,1383282600000,39,2.326267875101037
1011,1383312000000,39,8.295191189180636
1003,1383286800000,39,3.086540476276824
1003,1383316800000,32,0.0194356670767563
1015,1383301200000,33,0.0182565667957476
1019,1383291600000,39,3.577674683879347
10000,1383273600000,39,12.510239895343908
1015,1383337200000,39,5.704564571208937
102,1383302400000,46,0.0027123356349349
1000,1383264600000,33,0.0703118355801948
1003,1383283800000,39,2.5291729471975857
1019,1383340200000,39,3.558355435168923
1010,1383288000000,39,2.6655722455455515
1015,1383273000000,39,2.943384965439418
1006,1383304800000,41,9.69810208486E-4
1002,1383337800000,39,5.132341040627421
1011,1383269400000,39,2.477764928392196
10000,1383307200000,39,25.14349564152813
1005,1383331800000,39,4.409741164134464
1013,1383286200000,39,3.167664538253073
1000,1383341400000,88239,0.0800995970142345
1012,1383268800000,39,4.03533343754689
1005,1383279600000,39,1.6975318203309464
1002,1383324600000,49,0.007131752866604
10000,1383319800000,49,0.0859947728846425
101,1383261600000,39,10.89937529533871
1005,1383274800000,39,2.0281875987882785
100,1383298800000,48,0.0407742548283371
1011,1383264600000,39,3.7578499978787625
1008,1383297000000,49,2.425655445186E-4
1003,1383328200000,39,5.387946118748799
1008,1383266400000,39,3.9451503485368247
1014,1383340800000,46,0.0125834599669658
1019,1383316200000,39,6.508614931722038
1011,1383312600000,46,0.004714336869705
1001,1383277200000,39,2.7051065668584995
1008,1383278400000,32,0.055115660599345
1007,1383313800000,49,3.608537392199E-4
1010,1383267000000,39,2.649763299231034
1015,1383335400000,33,0.0125834599669658
1015,1383336600000,39,7.294130559918489
1002,1383273600000,39,3.030496332871896
1000,1383277200000,39,11.984964631670357
1,1383290400000,39,8.340409652978284
1007,1383278400000,39,1.4950983524873758
1015,1383270600000,39,3.528353537503324
1001,1383315600000,39,5.820484016172218
1008,1383290400000,39,4.802566442275259
100,1383322200000,41,0.1206336123861339
1006,1383268800000,39,2.385219825959485
100,1383337200000,39,10.082314273013647
1017,1383273000000,46,5.126286844988E-4
1005,1383320400000,43,0.020301083379719
1007,1383312000000,46,0.003236496088091
1008,1383294600000,88239,0.0053925497947002
1009,1383287400000,39,2.3501654049407383
102,1383295200000,39,11.326651846135954
1001,1383330600000,39,5.764229999146044
1013,1383282600000,39,2.6362219472498465
1006,1383312000000,44,5.289352331016E-4
1003,1383278400000,39,2.3801361164199943
1003,1383303600000,39,5.3631528056351
1005,1383332400000,49,0.0101505416898595
1017,1383265200000,46,5.126286844988E-4
1010,1383336000000,39,6.663953892579159
1001,1383274800000,39,2.707661570070107
1016,1383288000000,33,0.0015035058290982
101,1383306000000,39,13.94947291633393
1014,1383275400000,39,2.876437920701287
1015,1383288600000,39,3.3891643982142305
1019,1383315600000,39,6.180126896653717
1001,1383283800000,39,2.613135839097622
1005,1383304800000,46,0.0020950477103623
1006,1383333600000,39,4.320683585610984
1018,1383278400000,39,2.2979158541520155
1012,1383295200000,39,4.4144341632416015
1006,1383311400000,39,5.077608877618383
1017,1383276000000,39,2.126132160204445
1019,1383333000000,39,4.730592546905022
1008,1383337200000,39,6.574994249810007
1018,1383318600000,39,5.637316294784332
1013,1383276000000,39,2.314277379596427
10000,1383345000000,39,14.874078573772824
1004,1383337200000,39,5.465975330178884
1014,1383307200000,39,4.98209332289014
1014,1383323400000,39,6.972780799125513
1002,1383324000000,39,5.467782787368352
1003,1383329400000,46,0.0194356670767563
100,1383262800000,39,13.019984377208075
1005,1383277800000,39,1.805008872182927
10000,1383327000000,39,23.347340113781502
1010,1383303600000,39,5.01495177334857
1012,1383300600000,39,5.399615297895372
1018,1383307200000,39,4.693013510345275
1002,1383300000000,39,5.305533543182497
102,1383306600000,39,11.1404923276375
1012,1383293400000,39,3.5943696070521014
1012,1383312600000,39,6.942015470507721
1012,1383306000000,39,5.393210593590762
1004,1383315600000,39,6.002246402691664
101,1383261000000,39,11.114081344108088
1012,1383319200000,39,7.123369030125829
1019,1383309600000,39,5.246201057006923
1000,1383301200000,49,0.0800995970142345
100,1383306000000,1,0.1597187151155935
10,1383279000000,39,3.0760697549094287
1002,1383335400000,39,4.978204819083801
1005,1383316200000,39,3.887092723313064
1006,1383310800000,39,4.701296735258942
10000,1383320400000,39,17.29290672499701
1012,1383265200000,39,3.856208636792388
1002,1383322800000,39,4.288287111395258
102,1383280800000,39,5.132396754917282
1005,1383276000000,43,0.0101505416898595
1018,1383305400000,39,4.96931422600089
1017,1383303600000,39,4.707009611968069
1,1383337800000,39,9.96664656001477
101,1383278400000,39,6.082073905112575
1004,1383285000000,39,3.0448940125706447
102,1383273600000,39,4.210017763636736
1015,1383314400000,46,0.0125834599669658
1,1383294600000,39,11.563258263329557
1019,1383331800000,39,5.379411793956338
1005,1383263400000,46,0.0020950477103623
1009,1383265200000,46,0.001211907338106
1017,1383330600000,39,5.405548572931804
1000,1383324000000,33,0.1504114325944293
1013,1383296400000,39,4.869765135137849
1016,1383332400000,39,6.521439592844759
1015,1383310800000,39,5.89494394613478
10000,1383312000000,39,22.12097659748961
1016,1383312000000,39,5.459508295628813
1016,1383327600000,46,0.0020982928220541
1007,1383299400000,46,0.0054248949108197
100,1383299400000,39,41.25594470178002
100,1383311400000,39,12.969926850644692
1017,1383286800000,39,2.599597648718225
1000,1383330000000,39,48.69081681797791
1002,1383342600000,39,4.193525085931709
1015,1383264000000,39,4.636739513896026
100,1383295200000,34,0.0407742548283371
1005,1383271800000,43,0.006123962287825
10000,1383309600000,49,0.0859947728846425
1005,1383299400000,44,0.0052987887479102
1002,1383330600000,41,0.0013448591630844
1018,1383295800000,32,0.0074147021608114
1017,1383303600000,33,5.126286844988E-4
1015,1383306000000,33,5.424678950037E-4
1012,1383275400000,39,2.5508300186326545
1000,1383272400000,49,0.0036215255509797
1006,1383327600000,39,4.1713712572531145
1017,1383316800000,39,5.876196913988425
1007,1383323400000,39,4.224600482505388
1013,1383291600000,39,4.1083561851096
1019,1383260400000,39,2.865459808639874
1019,1383268800000,39,1.762056207148813
1010,1383334800000,39,7.246061198287205
1016,1383337800000,39,5.475927531822521
1005,1383268200000,33,0.0020395152372192
101,1383329400000,39,13.137494018525205
1005,1383266400000,39,2.747092407915704
1011,1383271800000,39,2.569743509008255
1004,1383278400000,39,2.5472248049078225
1000,1383328800000,44,0.0072430511019595
1010,1383310200000,46,0.0025615851366881
1000,1383301200000,39,42.79690866018858
1013,1383301800000,39,6.00761618090633
100,1383330000000,39,15.553524841772164
1003,1383285000000,39,2.7680665207058803
10000,1383294600000,39,24.9451368580794
1009,1383260400000,39,3.8315406525801055
1006,1383328800000,39,3.821809542289758
1000,1383345600000,39,15.245068901046348
1000,1383273600000,39,6.392976080640724
1014,1383273000000,46,0.0125834599669658
1011,1383277200000,39,2.4704726880885035
1002,1383310200000,39,5.226750843683927
100,1383324600000,40,0.0407742548283371
100,1383294600000,39,45.92541799521809
1002,1383294600000,86,0.0013448591630844
1001,1383329400000,39,5.043271756264476
1013,1383283800000,39,2.423213121770091
1000,1383331800000,39,46.06981483175302
1009,1383307800000,39,5.353803066560391
1012,1383274200000,39,2.639025653666584
1006,1383297000000,39,3.509100137809375
1000,1383300000000,39,38.10163020995169
102,1383282600000,46,0.0027123356349349
1019,1383276000000,39,1.849514029099388
100,1383342000000,39,8.03829947084488
1014,1383299400000,46,0.0125834599669658
1014,1383342600000,39,5.005484865970734
10000,1383287400000,46,0.0859947728846425
1005,1383286200000,44,0.0052987887479102
1008,1383282600000,39,3.7785553170407566
1012,1383302400000,46,0.0095356669435234
1009,1383303600000,33,0.001211907338106
1012,1383301200000,46,0.0095356669435234
100,1383310800000,33,0.0407742548283371
1004,1383333000000,39,5.57713117467738
1002,1383268800000,39,2.920789533093637
1002,1383288600000,39,3.461734503812014
1018,1383337200000,39,4.9804027404627895
10,1383329400000,39,7.497411587746066
1010,1383283800000,39,1.892456258591661
1002,1383309600000,41,0.0013448591630844
10000,1383324600000,39,20.77065106894002
1,1383328800000,39,12.060909326044904
1004,1383325800000,39,5.65601137348817
1007,1383327600000,39,3.062639236153702
1005,1383316200000,46,0.0020950477103623
1012,1383285000000,39,2.6603189268910468
1018,1383286800000,39,2.837675302083791
1018,1383262200000,39,3.3209485110586883
1012,1383272400000,39,2.264458215125529
1012,1383316800000,39,7.344616995813975
1008,1383271800000,46,2.425655445186E-4
1005,1383305400000,39,3.919993621375633
1002,1383277200000,46,5.696450868746E-4
1007,1383301800000,49,0.003236496088091
1,1383313800000,39,16.83230770211229
1008,1383311400000,39,6.918526500488936
100,1383319800000,39,15.922182287326075
1009,1383334200000,39,7.24962296378134
1015,1383292200000,39,3.729182585898138
10,1383295200000,39,7.939919031737299
1014,1383294600000,39,4.478155444110435
1006,1383268200000,39,2.828024157276786
1019,1383265800000,39,2.444771006568984
1000,1383297600000,39,29.330957060843737
1001,1383325200000,39,5.241427755342526
1016,1383289800000,39,3.2296223061572955
102,1383269400000,39,6.7464403934236685
102,1383289200000,39,8.29025086862458
1013,1383344400000,39,5.0812087687768654
1015,1383319200000,39,6.273260221837021
1011,1383267600000,39,2.40654214016194
1000,1383304800000,39,33.01631905071859
1013,1383336000000,39,6.912887616829641
1019,1383325800000,39,5.524193232024407
1,1383318600000,46,0.0261374242642866
1018,1383291000000,39,2.75667350449713
10,1383282600000,39,3.471917101514073
1006,1383265200000,46,0.0071425135294879
1010,1383314400000,46,0.0025615851366881
1007,1383334200000,39,3.5393841922732
1000,1383325800000,39,65.53580896751441
100,1383267600000,39,7.392668001986996
1001,1383303000000,39,4.640154564929731
100,1383288600000,39,20.22107437865608
1016,1383306600000,39,4.706538897234368
1004,1383313800000,49,0.0044803802495143
1007,1383300000000,46,0.0086613909989108
10000,1383268800000,39,10.03475440165784
1017,1383321000000,39,4.535317861677807
1019,1383262200000,39,2.296636497458695
1005,1383303000000,39,3.881996959856344
1007,1383326400000,39,3.0854743522768016
1015,1383278400000,39,2.456080115077121
1016,1383294600000,88239,0.0020982928220541
101,1383325200000,39,11.244825864608432
10000,1383277200000,39,16.640705803729652
1002,1383289200000,39,2.9405368651645016
1007,1383273000000,39,1.7541584262534875
101,1383295800000,39,12.54113199695968
1010,1383315600000,39,6.036528513543377
1002,1383262800000,39,3.557609590833824
1012,1383266400000,39,3.226065826335268
1002,1383331800000,46,5.696450868746E-4
1011,1383315600000,33,0.004714336869705
102,1383283200000,39,4.940699025774546
1007,1383300600000,49,0.003236496088091
1010,1383321600000,39,5.946088112916882
1011,1383285000000,39,2.4043935290999707
1007,1383325200000,39,3.235242450507006
1019,1383316800000,39,6.087926129651147
1016,1383292800000,39,3.2109900624889267
1004,1383341400000,39,5.427040973245065
1016,1383274200000,39,2.271124208029282
1002,1383269400000,39,3.240370296302192
1006,1383344400000,39,4.187204568581632
1,1383292800000,39,11.808594672848532
101,1383290400000,39,8.375105129225341
1002,1383286800000,39,3.138703286698876
1017,1383345600000,39,4.343012027235084
1007,1383346200000,33,3.608537392199E-4
1,1383343200000,39,8.635192256845144
1003,1383334200000,39,5.163527657910081
1000,1383297600000,46,0.0800995970142345
1019,1383271800000,39,2.685106282681843
1008,1383336000000,39,7.43360154525579
1005,1383321000000,36,0.020301083379719
1002,1383331200000,39,6.13819211070646
1013,1383314400000,46,0.0125206092576234
1003,1383268200000,39,3.769095546188368
100,1383340800000,1,0.0798593575577967
1,1383271800000,39,5.686304140968626
1014,1383282600000,39,2.6836718767223084
102,1383277200000,39,5.128343488973709
100,1383281400000,39,11.106972704473984
1009,1383269400000,39,2.417275386664603
1007,1383288600000,39,2.10802712982264
1012,1383310800000,39,6.768118626550372
102,1383267600000,39,6.352979629384667
1011,1383340800000,39,4.744533539010712
10,1383297000000,39,7.284020145233232
1010,1383330000000,39,4.546161137213344
1010,1383327600000,46,0.0025615851366881
1016,1383331200000,39,5.477556489533618
1013,1383278400000,39,2.4317173462021087
100,1383328200000,33,0.0407742548283371
101,1383291600000,39,10.510423466669025
1008,1383301200000,33,0.0148586839559008
10,1383331800000,39,7.877966564902164
1019,1383271200000,39,2.930879440851584
10000,1383264000000,46,0.0859947728846425
102,1383264600000,39,7.738041081843937
1001,1383340200000,39,4.849627167185561
1010,1383319200000,33,0.0051231702733763
1009,1383268800000,46,0.001211907338106
1003,1383327000000,39,5.261452548529666
1001,1383341400000,39,5.266311954302023
1011,1383333600000,39,5.806223865249695
1012,1383334200000,39,7.892317259630234
1008,1383342000000,39,5.529410407466378
1006,1383313200000,39,4.9574035001697165
1005,1383309000000,46,0.0161691339294144
1001,1383286200000,39,3.510662874825816
100,1383310200000,33,0.2021821220428082
1016,1383293400000,39,3.1009682023492857
1016,1383298800000,39,5.21890269774749
1008,1383313200000,39,6.58914290772933
1000,1383337800000,39,25.92205707481624
1015,1383328800000,39,4.80136338795553
1004,1383342600000,39,4.421756037233767
1010,1383335400000,39,6.770950801535879
1010,1383343200000,39,4.585754109335711
1006,1383289200000,353,0.0071425135294879
102,1383300000000,39,10.876566842315096
1006,1383261000000,39,3.2209272460566423
1007,1383277800000,39,1.5904297230788584
10000,1383305400000,39,30.271981915537445
1007,1383282000000,46,0.003236496088091
1003,1383323400000,39,6.302048697819954
102,1383301200000,39,13.08400217479366
1002,1383295200000,39,5.045378846157512
1009,1383311400000,39,6.379012796764213
1000,1383274800000,39,6.761922195973581
1011,1383279600000,46,0.004714336869705
1015,1383327600000,39,4.741534665731403
1011,1383279000000,39,2.09101981038
1018,1383286200000,39,3.00143835293344
1006,1383274200000,39,2.163039341942288
1013,1383342600000,39,5.161018381079155
1007,1383316800000,32,0.0027187356454788
1016,1383343200000,39,4.134800956982206
100,1383287400000,49,0.0407742548283371
1007,1383327000000,46,0.003236496088091
1018,1383298200000,39,4.760038436727621
1,1383273600000,39,4.652791329675553
1001,1383304200000,39,5.745668562921722
1000,1383312000000,39,40.54923159273743
1006,1383319800000,39,4.3038244678110935
1002,1383291000000,39,2.973430095118725
1006,1383330000000,46,0.0081123237379739
1016,1383273600000,39,2.649565928762036
100,1383269400000,39,9.147884716159648
102,1383276600000,46,0.0027123356349349
1017,1383266400000,39,3.599301058814248
1,1383301200000,39,15.194514127658913
1005,1383269400000,43,0.020301083379719
1000,1383341400000,39,19.807366031802783
101,1383297600000,39,12.099156520387083
102,1383268800000,39,5.528205535525361
1009,1383296400000,88239,0.001211907338106
1015,1383310200000,46,0.0125834599669658
101,1383313800000,39,16.866758347425726
1018,1383263400000,39,3.1518264500427886
1006,1383313800000,49,7.482502198503E-4
1005,1383296400000,39,3.868940442312384
1004,1383342000000,39,5.301719370795924
1015,1383299400000,39,5.866745576824993
1001,1383324000000,39,5.493362246513231
102,1383298200000,39,11.369834954423746
1001,1383338400000,39,5.157943505011027
102,1383261600000,39,9.74563948321218
10000,1383285000000,39,19.823349680769443
1007,1383276000000,46,0.006472992176182
1015,1383273000000,46,0.0125834599669658
1007,1383315000000,46,0.003236496088091
1005,1383342600000,39,3.2136326198533505
1008,1383277200000,39,3.352015305393789
1014,1383291000000,39,3.090740765296002
10000,1383330000000,39,27.75199888856107
1014,1383284400000,39,2.779457932675431
102,1383292200000,39,11.045243909456428
1007,1383310800000,39,3.710137618929653
1004,1383274800000,39,2.7769229830952327
1000,1383289200000,39,9.52044693474845
1004,1383343200000,39,4.748200559308587
1013,1383269400000,39,2.929698523565181
102,1383308400000,39,10.71864058216132
100,1383265800000,39,7.875202451531532
1002,1383274800000,39,2.6587658429252325
1014,1383302400000,33,0.0125834599669658
1002,1383298800000,39,5.7614951157189225
1012,1383273000000,39,2.912737265392912
1006,1383291600000,46,0.0071425135294879
101,1383270000000,49,0.0272441198540478
102,1383281400000,39,4.886818901242611
1018,1383265800000,39,3.288417094512064
1000,1383321600000,7,0.0800995970142345
1007,1383325200000,46,0.003236496088091
100,1383303600000,41,0.2395780726733902
1016,1383328200000,36,0.0022740446280066
10,1383333600000,39,6.863824691225663
1010,1383331800000,46,0.0025615851366881
1,1383335400000,39,12.0741560455348
1013,1383312000000,39,7.379520758131762
1014,1383337800000,39,6.313622798580575
1008,1383307800000,46,2.425655445186E-4
1011,1383343200000,46,0.004714336869705
100,1383278400000,39,10.27942893875982
1000,1383305400000,49,0.0036215255509797
1015,1383315600000,33,0.0125834599669658
1018,1383270600000,39,2.8775511767889244
1004,1383298200000,39,4.954359072434212
1015,1383264600000,39,4.205941804205258
1009,1383265200000,39,3.665783227177604
1015,1383270000000,39,3.544130768765948
1007,1383329400000,39,3.2395495849114937
10000,1383298200000,39,72.93685195631043
1003,1383271200000,39,3.819953021792705
1004,1383275400000,39,3.0362150516247675
1006,1383276600000,39,2.091238982698865
1018,1383292200000,39,3.3423712148517466
1000,1383293400000,33,0.0703118355801948
1015,1383295200000,39,5.390278586580006
1016,1383309000000,39,4.606808907726783
1009,1383292800000,39,3.309549611409671
1010,1383285000000,39,2.2818970483477647
1015,1383303600000,39,5.188027101308169
100,1383297000000,33,0.0815485096566743
1018,1383265200000,39,3.1959607856314265
1009,1383340200000,39,5.362739152763972
1002,1383284400000,39,2.5151165035060585
1002,1383330000000,39,5.757308215318705
101,1383331800000,39,13.90930063468762
1003,1383328800000,39,4.635864933931692
1017,1383336600000,39,6.700975458059256
101,1383294600000,39,11.583576315103295
1010,1383276600000,39,2.2024577887077927
1010,1383297000000,39,5.303102284067437
1014,1383266400000,39,3.855096147290921
1005,1383319800000,34,0.0101505416898595
1004,1383265200000,46,0.0052803655136576
10,1383327600000,39,6.854122790726319
102,1383286800000,46,0.0027123356349349
1009,1383297600000,39,4.35791985991066
1006,1383317400000,39,4.387182138452437
101,1383320400000,39,12.111427019159931
1005,1383270000000,49,0.0101505416898595
1007,1383293400000,33,3.608537392199E-4
1017,1383268200000,39,3.3715784734211214
1005,1383341400000,49,0.0101505416898595
1001,1383297600000,39,4.575266777565973
1006,1383303600000,39,4.372270982632902
102,1383268200000,39,6.6229516539417
1012,1383265200000,46,0.0095356669435234
1009,1383261600000,39,4.456083288916244
1007,1383310200000,46,0.0054248949108197
1005,1383297600000,39,4.031655745568253
1011,1383344400000,39,4.203922169203221
1017,1383342600000,39,4.528870846236537
1018,1383280800000,39,2.141843084408221
1011,1383295800000,39,4.67478136527208
1013,1383270600000,39,3.1767405521145378
100,1383343800000,39,7.718862040613693
1006,1383343800000,39,4.209269162184317
1000,1383313800000,39,42.46288446039678
102,1383265800000,39,6.067546554571424
1001,1383311400000,39,6.062539192806682
1001,1383273000000,39,3.02480732249186
1007,1383318600000,39,3.3768025829507726
1006,1383282600000,39,2.081747310099736
1004,1383343200000,46,0.0052803655136576
1005,1383289200000,39,2.4813964495062324
1016,1383265200000,39,3.59612488666669
1015,1383343200000,46,0.0125834599669658
1016,1383324600000,46,0.0020982928220541
1011,1383322200000,39,5.3774778293433325
1017,1383263400000,39,3.2863614614397068
1006,1383327600000,46,0.0071425135294879
1011,1383310800000,39,6.678648123966951
1011,1383324600000,39,6.232094089251617
1007,1383302400000,39,3.2182460450915125
1019,1383330000000,39,5.71570918360754
100,1383308400000,39,14.929852350199686
1002,1383340800000,39,4.196148230516728
1016,1383268200000,39,3.3169746568976257
1012,1383288000000,39,2.8979146533736952
10,1383276000000,39,2.782753639657752
1018,1383344400000,39,5.083969092466057
100,1383312000000,852,0.0798593575577967
1006,1383334200000,39,4.617491393449267
1011,1383305400000,39,5.754393490290928
10000,1383300600000,39,35.08669364228123
1009,1383268200000,39,2.694969614468939
101,1383262800000,39,7.99293548702116
1,1383303600000,39,12.565341854806553
100,1383302400000,33,0.1223227644850114
1003,1383325200000,39,5.102834587713886
102,1383297000000,39,10.930243190011296
1008,1383327000000,46,2.425655445186E-4
102,1383260400000,39,9.933097810311327
1005,1383276000000,39,1.79804886764198
1003,1383308400000,39,4.8222386517767495
1002,1383276000000,39,2.354473421202204
1017,1383324600000,39,5.323347519228102
1011,1383270000000,39,2.618126016535123
1003,1383342600000,39,4.1422348460750245
1010,1383324000000,39,5.415411883517705
1003,1383320400000,39,4.838747019534551
1005,1383304200000,39,4.586121006415309
1016,1383322800000,39,4.20490159388085
102,1383280800000,46,0.0027123356349349
100,1383321000000,39,17.62986813827488
1012,1383294600000,88239,0.0095356669435234
10000,1383265800000,39,18.876348795675707
1013,1383279000000,46,0.0125206092576234
1017,1383318000000,39,5.409347191517701
101,1383319200000,39,11.93025543829948
1018,1383339600000,39,5.154636944986566
1016,1383338400000,39,5.340462371910403
1017,1383306000000,39,4.582128320122503
1003,1383319800000,46,0.0194356670767563
1006,1383330600000,41,5.289352331016E-4
1016,1383316200000,39,4.519581364340645
1001,1383337800000,39,5.201360252123971
1017,1383297600000,39,3.957386507954493
1,1383309600000,39,13.28515761710258
1000,1383288000000,49,0.0837211225652142
1014,1383283200000,39,2.557795830019845
1012,1383298800000,39,4.612470447188654
10000,1383335400000,39,23.20931842694119
102,1383262200000,39,7.919029803123479
1015,1383340800000,46,0.0125834599669658
1019,1383305400000,39,5.226186871291612
1013,1383325800000,39,5.754748804687575
1018,1383283800000,39,2.4202980605482862
1000,1383267600000,39,8.303007422749086
1017,1383315600000,39,5.583882244956521
100,1383313800000,39,18.79711915940676
1005,1383341400000,353,0.0101505416898595
