GridID,TimeInterval,countrycode,transfer
10,1383324000000,39,7.260655263954338
10,1383327000000,46,0.0286530890659561
1007,1383279000000,39,1.5806939059924836
1011,1383310200000,39,5.901603500095978
1012,1383321000000,39,5.444059359086579
1015,1383326400000,32,5.424678950037E-4
1002,1383319800000,41,0.0026897183261688
1014,1383268800000,39,2.9887221997845503
1009,1383289200000,353,0.001211907338106
1002,1383327600000,41,0.0026897183261688
1,1383324600000,39,11.56435798250926
100,1383289200000,39,25.30143392012
1006,1383304800000,46,0.0071425135294879
1007,1383273600000,39,1.8508124997247828
1001,1383301800000,39,4.9900918605959
1011,1383297600000,39,4.543439756710049
100,1383284400000,41,0.0798593575577967
1000,1383265800000,33,0.0703118355801948
1008,1383337200000,48,0.055115660599345
1006,1383303000000,39,3.8866919504535553
1014,1383322800000,39,4.934212110544472
101,1383317400000,39,13.928970888022068
1007,1383316800000,49,0.003236496088091
1009,1383310800000,39,6.470098231040627
1008,1383310200000,39,6.429147268379678
1007,1383275400000,39,1.7700164273050163
1011,1383286800000,39,2.302003694127776
1007,1383284400000,39,1.690275317451225
1015,1383279000000,39,2.585688835673132
1016,1383267000000,39,3.3400087559255422
1004,1383270000000,39,3.6508195967210537
1010,1383292800000,39,3.354964166106347
1008,1383264600000,46,2.425655445186E-4
1,1383285600000,39,6.640460593426143
1010,1383273000000,39,2.7236225243972787
1018,1383283200000,39,2.595515670536601
1003,1383294000000,39,3.56077816111
1000,1383298200000,39,27.916583258747124
1008,1383268800000,39,3.6873152298362735
1000,1383312600000,39,36.39099250313761
1011,1383273000000,39,2.780819798123746
10,1383304200000,39,7.140169655270086
1017,1383295200000,39,4.80522959160453
1008,1383307800000,39,6.362152741361377
101,1383336000000,39,12.04850867087993
1008,1383315600000,39,6.620495955116674
1008,1383342600000,39,5.35524122824572
1005,1383273600000,49,0.0052987887479102
1004,1383302400000,46,0.0052803655136576
1000,1383304200000,39,34.911882584406484
1015,1383334800000,39,5.580771116102118
1005,1383324600000,41,0.0105975774958205
1014,1383325200000,39,5.1454456244812485
1016,1383334800000,33,0.0045480892560132
1008,1383327600000,46,0.0053925497947002
1010,1383312000000,39,8.345380837517919
1003,1383342000000,39,4.980604069992913
1014,1383327000000,39,4.9774758344619645
1016,1383321000000,49,0.0017157797127517
1010,1383325800000,39,5.528378699891345
1015,1383268800000,39,2.9213114660305086
1004,1383309600000,39,5.306966295790134
1006,1383306600000,41,5.289352331016E-4
1000,1383262800000,39,9.946572180170929
101,1383293400000,39,11.426352251650606
1017,1383277800000,39,2.297045717497565
100,1383267000000,39,7.239705895266912
1008,1383303600000,39,7.674367130284443
1004,1383340800000,46,0.0052803655136576
1003,1383265800000,39,3.6639383054389216
10,1383345600000,39,4.820081188972329
1005,1383337800000,39,3.9320270477550334
1012,1383264600000,39,3.8674829265808266
1017,1383273000000,39,2.6029542966390813
100,1383311400000,33,0.1206336123861339
1018,1383268800000,39,2.481816838135133
100,1383338400000,39,10.519007011433214
1019,1383283200000,39,2.325789104775553
10000,1383265200000,39,25.712796835396546
1003,1383319800000,39,4.984101219853937
1004,1383314400000,46,0.0052803655136576
1000,1383264600000,39,9.93756657852545
1002,1383312600000,39,8.865719676902096
1019,1383289200000,39,2.9237650232735906
1006,1383291000000,39,2.550133938263101
1007,1383261000000,39,2.5034921147287745
1006,1383283800000,39,2.105370711634058
1017,1383341400000,39,5.303523035046636
101,1383325800000,39,13.882860807541851
1012,1383277200000,39,2.588977286208615
1,1383307800000,39,12.695650784473376
1009,1383273000000,46,0.001211907338106
1001,1383279600000,39,2.208645273935634
1006,1383337800000,39,4.622680444999047
1014,1383312000000,39,6.18359620916015
1006,1383261600000,46,0.0146609592189614
1006,1383286200000,44,5.289352331016E-4
1014,1383273000000,39,2.944163151860586
1012,1383322200000,39,5.55421538796334
1014,1383262200000,39,4.107143891694289
1011,1383306600000,46,0.004714336869705
1018,1383267600000,39,2.9605152985241063
1000,1383310800000,39,31.724513334732617
10,1383268200000,39,4.392951104326851
10,1383301200000,39,8.576474440763707
1,1383332400000,39,11.655110429296016
101,1383340200000,39,10.641577757889348
1019,1383304200000,39,6.787241236753301
1008,1383297000000,39,6.517231512629451
1008,1383306600000,1,0.055115660599345
101,1383262200000,39,8.586065468138617
1000,1383306000000,49,0.087342648116194
1016,1383315000000,39,5.721384679072579
1003,1383337200000,33,0.0011370223139808
1009,1383274800000,46,0.001211907338106
1017,1383330000000,46,5.126286844988E-4
1016,1383300000000,39,4.61454940234324
1013,1383339600000,39,6.083950103741704
1011,1383262200000,39,3.859514988886164
1004,1383286200000,39,3.650358526192452
1016,1383281400000,39,2.233618089745625
1007,1383271800000,46,0.003236496088091
1006,1383263400000,46,0.0071425135294879
1008,1383279600000,39,2.57608000552383
1012,1383301200000,39,5.162119739118543
101,1383298200000,33,0.0277058399180573
10,1383330000000,39,7.847051449396195
1013,1383273000000,46,0.0125206092576234
1010,1383302400000,39,4.544193862691086
1,1383295800000,39,12.533440789250768
1011,1383274800000,39,2.546640223797336
100,1383285600000,39,14.34212126161419
1000,1383276600000,39,14.85721492423414
1009,1383267000000,46,0.001211907338106
1007,1383283800000,46,0.003236496088091
1014,1383294600000,88239,0.0125834599669658
1018,1383271800000,39,3.061090870578595
1008,1383323400000,46,2.425655445186E-4
1003,1383330000000,32,0.001022986861976
1006,1383339600000,41,5.289352331016E-4
100,1383266400000,39,7.951683504891573
1014,1383312600000,46,0.0125834599669658
1006,1383319200000,39,4.77710202712042
1005,1383279000000,46,0.0020950477103623
10000,1383270000000,46,0.0859947728846425
1009,1383299400000,46,0.001211907338106
1000,1383306000000,39,34.5020045790105
1001,1383270000000,39,3.5884518469170965
1002,1383274200000,39,2.6419166321684124
1001,1383283200000,39,2.853590870718545
1018,1383309600000,39,5.331937364073102
1004,1383306600000,46,0.0052803655136576
1016,1383285600000,39,2.85439776712216
10000,1383339000000,39,16.104931191166543
1006,1383285000000,39,2.408010556326322
102,1383274200000,39,4.613045952836343
10000,1383274800000,39,11.81321738003863
1019,1383327000000,39,6.791350051791516
1014,1383286200000,39,3.36867517732656
1002,1383343800000,39,5.093243473450392
1012,1383279000000,46,0.0095356669435234
1011,1383300600000,39,5.186716983959894
1002,1383339000000,39,4.278698155278088
1011,1383328800000,39,4.187531870915138
1006,1383298800000,39,4.567180577377585
1017,1383337200000,39,5.153201310741946
1003,1383313800000,39,5.469174175230267
1002,1383283200000,39,2.817455835102492
1006,1383318600000,41,5.289352331016E-4
1003,1383290400000,39,3.222871674714736
1008,1383274200000,39,2.753532272122502
1003,1383327600000,36,0.001022986861976
1008,1383281400000,39,2.8818995126010774
1006,1383340200000,39,4.169479960943921
1000,1383318600000,32,0.0800995970142345
1011,1383324600000,46,0.004714336869705
1008,1383293400000,41,0.055115660599345
1001,1383339000000,39,4.3479763895613885
1006,1383315000000,39,4.6589449879572165
1012,1383261000000,39,5.058732222060329
1012,1383304200000,32,0.0187056015411806
1006,1383303600000,33,0.0071425135294879
1005,1383339000000,46,0.0020950477103623
1013,1383298200000,39,4.760403757000634
1000,1383271800000,39,8.652742580640998
1010,1383322800000,39,4.877446972400839
101,1383319800000,39,10.521254219828323
1008,1383292200000,39,4.808972719626654
1,1383329400000,39,13.152095114348455
1006,1383277200000,46,0.0071425135294879
1005,1383319200000,39,4.538428436359814
1003,1383342600000,36,0.0011370223139808
1015,1383276600000,39,2.650484388528876
1002,1383302400000,33,5.696450868746E-4
1008,1383266400000,46,2.425655445186E-4
100,1383324600000,44,0.0798593575577967
101,1383309600000,39,13.336697528073664
1,1383318600000,39,11.877104132132091
1005,1383309600000,41,0.0052987887479102
1013,1383307200000,39,5.598387100599275
1,1383338400000,39,8.967376259110873
1003,1383260400000,39,3.596791064852977
1006,1383318600000,39,4.237040406845685
1001,1383300000000,39,5.400322155532779
1016,1383276600000,1,0.0015035058290982
1007,1383297600000,49,0.003236496088091
1005,1383270000000,39,2.538683661125978
1005,1383321000000,39,3.774066071867562
1008,1383283200000,421,2.425655445186E-4
10000,1383306000000,39,29.417620134105544
1016,1383295200000,49,0.0017157797127517
1005,1383288600000,39,2.843139160096464
100,1383290400000,39,28.655526937547464
1008,1383307200000,46,2.425655445186E-4
1014,1383312600000,39,9.433988859568236
1002,1383310200000,46,5.696450868746E-4
10,1383313200000,39,8.217111400971257
1013,1383288000000,39,3.0055126542219446
1010,1383324600000,46,0.0025615851366881
1007,1383317400000,46,0.003236496088091
1013,1383324600000,39,6.173331582642485
100,1383318000000,39,12.43225328862258
1012,1383319800000,39,5.958612553694731
1011,1383279600000,39,2.2855333505663005
1018,1383279600000,39,2.126305394000986
1003,1383296400000,39,4.453778575932892
10,1383296400000,39,8.978094021271207
1,1383275400000,39,5.137845723280107
1007,1383341400000,39,3.482266527200072
1008,1383324000000,41,0.1102313211986901
100,1383315600000,39,21.78086557918143
1,1383283800000,39,5.991517912186172
1000,1383325200000,39,68.74562103300686
1012,1383288600000,39,3.1658474311421965
100,1383334200000,33,0.0407742548283371
1,1383296400000,39,15.40678282706181
1007,1383293400000,39,2.293062154387833
101,1383342600000,39,7.860145507231882
1008,1383289200000,39,4.463280726788707
102,1383279000000,46,0.0027123356349349
100,1383337800000,33,0.0407742548283371
1016,1383312600000,39,8.645654143039687
1013,1383333000000,39,6.152165854220966
100,1383316200000,39,21.23198498887012
1006,1383346200000,39,2.8497256032999845
100,1383304800000,34,0.1206336123861339
1005,1383292200000,46,0.0101505416898595
1016,1383342600000,39,4.362068873012812
100,1383342600000,46,0.0407742548283371
1005,1383304200000,32,4.490347454339E-4
1001,1383321000000,39,4.413055921368027
1014,1383339000000,46,0.0125834599669658
1012,1383270000000,39,2.7938033636271378
1012,1383312000000,39,8.3437389394636
1011,1383276600000,39,2.271152755755092
1007,1383279600000,46,0.0054248949108197
100,1383324000000,44,0.1206336123861339
100,1383330600000,39,12.535760775564665
1012,1383300000000,46,0.0095356669435234
100,1383333600000,41,0.0798593575577967
1005,1383313200000,86,0.0105975774958205
101,1383288600000,39,8.041815887885434
1018,1383261600000,39,3.293871795460828
1004,1383279000000,46,0.0052803655136576
10000,1383283200000,88239,0.0859947728846425
1014,1383304200000,39,5.469637319841811
1006,1383301200000,39,3.6501785635482142
1015,1383300000000,39,5.113456007553137
1016,1383305400000,39,4.416482572581679
1011,1383294600000,88239,0.004714336869705
1,1383300000000,39,12.52223787498327
1,1383313200000,39,13.10614845911818
1001,1383334800000,39,4.744431780809872
1012,1383299400000,39,4.80221183677569
1,1383282000000,39,6.150998772826696
1016,1383340800000,46,0.0020982928220541
1004,1383271800000,39,3.0708274602532724
1014,1383330000000,46,0.0125834599669658
1010,1383344400000,39,4.063459388751992
1009,1383326400000,39,4.763050223512879
1009,1383294600000,39,3.81654254971826
1005,1383340200000,39,3.475640339824957
1012,1383339000000,39,6.3505047370441545
1003,1383315600000,39,5.678183057432507
1006,1383326400000,39,4.058133894627586
1014,1383264600000,39,4.203902167217599
1015,1383330000000,39,5.538548109360443
1000,1383319200000,46,0.0800995970142345
10000,1383288000000,39,19.202633472913465
10000,1383337800000,39,18.309059921032844
1015,1383268200000,39,3.72020739609175
1015,1383271800000,39,3.1413150907119247
1002,1383271200000,39,3.861140311113269
1015,1383343200000,39,4.6979362519103445
1005,1383345600000,39,2.859051410815922
1013,1383268200000,39,3.285364461344068
101,1383286800000,39,6.178516744724802
101,1383315000000,39,13.790548602314072
1008,1383302400000,46,0.0605082103940453
101,1383267600000,39,7.176535331527743
1014,1383332400000,39,7.271154673637677
1014,1383297600000,39,4.4626092582778565
1008,1383325200000,49,0.055115660599345
1001,1383342600000,39,4.2664835727608335
1007,1383330000000,46,0.0054248949108197
1016,1383304200000,32,0.0166142648686172
1018,1383339000000,39,4.610850181286379
1012,1383301800000,39,6.348264843956951
1000,1383310200000,41,0.0108645766529392
1010,1383315000000,39,5.561865863148908
1014,1383271800000,39,3.125988456478356
1008,1383325800000,46,2.425655445186E-4
10,1383298200000,33,0.0286530890659561
1006,1383286200000,39,2.6890673069643536
1,1383310200000,39,15.365035061535137
100,1383340200000,39,10.687171487043194
1003,1383273000000,39,2.9468773813811944
1008,1383300000000,90,0.055115660599345
1016,1383315600000,39,5.427399564561051
1016,1383290400000,39,2.787239038185896
1018,1383289200000,39,2.79650087031318
1015,1383276600000,1,5.424678950037E-4
1007,1383295200000,49,0.003236496088091
101,1383343200000,39,8.601778819929876
1,1383342600000,39,7.898361981164516
1005,1383334800000,39,3.577206824462529
10000,1383334800000,39,24.02095983132903
10,1383290400000,39,5.19412948154641
100,1383270000000,39,7.829360740406562
1004,1383300000000,39,5.471549244178316
1001,1383305400000,39,4.685219808406711
1002,1383314400000,46,5.696450868746E-4
1006,1383308400000,39,4.27990323540694
1016,1383279600000,46,0.0020982928220541
1006,1383327600000,41,0.0010578704662032
1001,1383324600000,49,0.007971259099211
1005,1383294000000,43,0.020301083379719
1008,1383295200000,49,2.425655445186E-4
1003,1383268200000,33,0.007610405359991
1010,1383330000000,46,0.0025615851366881
100,1383321000000,48,0.0407742548283371
1002,1383291600000,39,3.902275277139439
1018,1383324600000,39,5.705516865109018
1014,1383286800000,39,3.093024843802576
1004,1383321600000,39,5.224889945277308
1,1383341400000,39,9.717906527029395
101,1383283200000,39,5.4651701394286105
1,1383264000000,39,8.026269748512151
1004,1383340800000,39,4.410070746955917
10000,1383261000000,39,13.895724345307022
1008,1383308400000,49,2.425655445186E-4
1008,1383330600000,33,0.0553582261438636
1003,1383337200000,39,5.125448773553839
1013,1383289200000,46,0.0187056015411806
1015,1383276000000,39,2.35087326482753
1,1383288000000,39,7.309884732950306
1003,1383274800000,1,0.001022986861976
1002,1383307200000,39,4.226026066900834
1003,1383336000000,39,6.029515586381865
1011,1383304800000,46,0.004714336869705
1009,1383345600000,39,3.651616117878088
100,1383324600000,39,16.300974645473254
1006,1383328200000,39,4.453342687868514
1003,1383299400000,39,5.736490771197674
1013,1383294600000,88239,0.0125206092576234
100,1383310200000,39,16.155003751603953
1001,1383331800000,39,5.70041157500186
1002,1383345600000,41,0.0013448591630844
1007,1383316200000,49,0.003236496088091
1007,1383304800000,39,3.159883399789739
1017,1383267600000,39,3.188507611049987
1006,1383309000000,39,4.192176661517012
1018,1383313800000,39,5.720375355626215
1011,1383267000000,39,2.7476745492841803
1014,1383318600000,39,5.652907999613548
1005,1383273000000,39,2.2827197471093976
1011,1383288600000,39,2.962462834541608
1010,1383338400000,39,6.570224361039966
100,1383341400000,33,0.0407742548283371
1012,1383267000000,39,2.9135162103240804
1010,1383295800000,39,4.53126776002788
1005,1383297000000,39,3.448678442325782
1018,1383304800000,41,0.0074147021608114
1004,1383293400000,39,3.648320029277962
1006,1383320400000,41,5.289352331016E-4
100,1383298800000,41,0.0407742548283371
1015,1383313200000,39,6.214510426904292
101,1383272400000,39,5.948822205259287
1008,1383331200000,49,0.055115660599345
1012,1383297600000,39,4.7149155238127936
1015,1383345000000,46,0.0125834599669658
101,1383298800000,49,0.0272441198540478
1013,1383345000000,39,4.2330670146071405
1008,1383338400000,39,6.387602653240319
1006,1383280800000,39,1.8654914821756945
1006,1383286200000,32,9.69810208486E-4
1,1383315600000,39,14.819431078913803
100,1383339000000,39,13.801686431797268
1,1383317400000,39,13.8216436351729
1003,1383300000000,39,5.239982722090177
1008,1383324000000,39,6.524170059905908
1012,1383271800000,39,2.7272889347314653
1008,1383315000000,46,2.425655445186E-4
1007,1383261600000,39,2.299522915717936
1008,1383306600000,46,0.0053925497947002
1001,1383271800000,39,3.011950589299012
1017,1383283200000,39,2.387576266866544
1012,1383279600000,39,2.4192682445689613
10000,1383345600000,39,14.322332757724762
1018,1383331200000,39,5.497167866279631
1009,1383337200000,39,6.551608901983737
1017,1383306600000,39,4.7955724276801615
1002,1383291600000,34,0.0013448591630844
1003,1383341400000,39,5.111009424641778
1011,1383325800000,39,5.607761464595229
1013,1383279600000,46,0.0125206092576234
1003,1383313800000,49,0.007610405359991
1006,1383312000000,39,4.66547865405936
1010,1383274800000,39,2.485035062173893
1006,1383279000000,46,0.0071425135294879
1003,1383268800000,39,2.912157209201349
1016,1383322200000,39,4.844903164666077
102,1383303600000,39,10.876268837762076
1016,1383327000000,39,4.332422847549333
1007,1383346200000,39,2.1287705963525245
10000,1383306600000,39,22.776918278072312
10,1383276600000,39,3.20486047141497
1007,1383337800000,39,3.723492762716156
1001,1383293400000,33,0.007971259099211
1006,1383315600000,33,0.0071425135294879
1005,1383315000000,49,0.0101505416898595
1003,1383329400000,39,4.932176781405013
1010,1383268200000,39,2.5971484061612164
1003,1383265200000,39,3.671140670014484
1016,1383327600000,33,0.0034315594255034
10,1383326400000,39,10.298764972889495
1007,1383324600000,46,0.0054248949108197
1007,1383280200000,46,0.003236496088091
1007,1383312600000,46,0.0054248949108197
1004,1383339000000,46,0.0052803655136576
1,1383315000000,39,13.75405474261164
1,1383298800000,49,0.0273004648771861
10,1383283200000,39,3.2125236601524194
10000,1383319200000,39,16.76137896974297
100,1383297000000,41,0.1206336123861339
1002,1383300000000,46,5.696450868746E-4
10000,1383343200000,39,18.58805220322705
