GridID,TimeInterval,countrycode,sms_count,call_time
1014,1383261000000,39,0.32380840527799637,0.0699603302418406
1012,1383307800000,39,0.44296533812249383,0.4369878380943225
1014,1383263400000,0,,
1017,1383273600000,0,,
1007,1383305400000,0,,
100,1383329400000,39,0.6048572140295471,0.6498614139138603
1019,1383298200000,39,0.44000805078131466,0.4850931709538129
1006,1383314400000,0,,
1007,1383308400000,1,,
101,1383261600000,39,0.49131759750088067,0.1916322791063539
1008,1383345000000,39,0.20600820775590312,0.1361176702885101
1017,1383266400000,39,0.0217813736481735,
1007,1383346200000,0,,
1008,1383307800000,39,0.3838069199872159,0.8428594623735999
1017,1383346200000,39,0.038855463864570096,0.1401289055401609
1016,1383313800000,39,0.3114439912130365,0.3157711932025459
1011,1383291000000,0,,
1000,1383312000000,39,2.773219145044933,3.595353325063986
1018,1383337200000,39,0.2221433050901396,0.1846455772181678
1002,1383333600000,39,0.12750233183787,0.2221438077194392
1004,1383330600000,39,0.1508604343642752,0.2956917794071358
1019,1383334200000,39,0.3644075914607279,0.4026337405459349
1000,1383291600000,39,0.5819920768291417,1.3002224332625787
1016,1383261600000,0,,
100,1383320400000,39,1.0516848650423785,0.6107763111844007
1009,1383314400000,39,0.3451909123358823,0.18787087163179791
1006,1383309600000,20,,
1017,1383270600000,39,0.0015378860534964,
1015,1383264000000,39,0.0629172998348291,0.031924962552721
1018,1383319800000,0,,
1016,1383322800000,39,0.24719807306584468,0.4211813627946921
1016,1383342000000,0,,
1015,1383301800000,0,,
1000,1383286200000,0,,
1018,1383286200000,39,0.0480396090368615,0.0727070712959748
1014,1383295800000,39,1.4185455004598195,0.7372755385646219
1002,1383308400000,39,0.32681616844204586,0.260689792307068
1011,1383319800000,39,0.3787542355842636,0.32679131341541456
1018,1383309000000,94,,
100,1383299400000,0,,
1005,1383301200000,0,,
100,1383319200000,34,,
1001,1383304800000,39,0.22840810257465471,0.40568775801014956
1008,1383332400000,39,0.2552538389226138,0.5787731137866899
1,1383344400000,0,,
1004,1383272400000,39,,
1014,1383314400000,39,0.3709492402983668,0.3368995910791211
1011,1383301800000,39,0.8740603524200862,0.4902299163735152
1012,1383310800000,39,0.4594268817031697,0.28740413418260957
10,1383336000000,39,0.7983831427449586,0.33304747457997447
1007,1383304200000,39,0.2658749199395354,0.47803978943000325
10000,1383262200000,0,,
1002,1383293400000,1,0.0011392901737492,
1008,1383328200000,385,,
1001,1383339600000,0,,
1010,1383291000000,39,1.1640959602422154,0.1269768491044278
1010,1383331200000,39,0.19892099581978812,0.1994333790252387
1003,1383329400000,33,,
100,1383310800000,0,,
1003,1383336600000,39,0.7469870946516636,0.2652867598096118
1008,1383336000000,39,0.45365395944470377,0.5587801666900629
1012,1383264600000,39,0.0320158020480444,0.0221144027586547
1018,1383260400000,0,,
1,1383314400000,0,,
1009,1383337800000,1,,
100,1383305400000,0,,
1016,1383307200000,0,,
1005,1383328800000,0,,
1003,1383331800000,0,,
1003,1383310200000,0,,
10000,1383304800000,46,,
1001,1383316800000,0,,
1004,1383323400000,0,,
1012,1383344400000,0,,
1015,1383341400000,39,0.5165267085387485,0.0294480484767567
1000,1383330000000,40,,
10000,1383262200000,39,0.8371689038061485,
1004,1383284400000,39,0.0353625880673169,
1012,1383323400000,39,0.2448884260041888,0.489930272238862
1005,1383320400000,39,0.42500728274005783,0.38799204116394204
1003,1383294000000,0,,
1006,1383318600000,39,0.302094428595974,0.41820500761761326
1004,1383337800000,0,,
1005,1383305400000,0,,
1004,1383277800000,39,,0.0213449687593052
1004,1383291000000,39,0.1582701776047739,0.337275404889936
1005,1383289800000,0,,
1004,1383343800000,39,0.1852733360615597,0.0150411112768295
1006,1383316200000,0,,
1000,1383308400000,0,,
1013,1383295200000,39,1.5852540008916027,0.44548565364613224
1012,1383273600000,0,,
1005,1383312600000,353,,
1007,1383343800000,0,,
1008,1383321600000,355,,
1004,1383312000000,0,0.0842043737758843,
1000,1383306000000,49,,
1017,1383276000000,39,0.0035884007914916,0.0178898458787885
1017,1383320400000,0,,
101,1383292800000,40,,
1002,1383276000000,39,0.018251021341330397,0.0449202705938002
1015,1383313800000,0,,
1003,1383328200000,39,0.5417353681149126,0.36901501760987854
101,1383262800000,39,0.4377925137273828,0.1371440393982581
1,1383299400000,41,,
1018,1383293400000,39,0.307792972972407,0.2016748966437016
1013,1383306000000,40,,
1007,1383313200000,34,,
101,1383288600000,39,0.13953207133146361,0.11036163960821971
100,1383315600000,39,0.3652791413561569,
1015,1383272400000,39,,
100,1383339000000,39,0.33042398368267323,0.4043642440856165
1006,1383346200000,39,0.12270078517704569,0.0836524780804315
1007,1383331200000,0,0.0589723928891885,
1,1383306000000,0,,
1012,1383298200000,0,,
1014,1383328200000,39,0.33629730240944133,0.5410695244417756
1000,1383298200000,0,,
1013,1383341400000,0,,
1019,1383316800000,0,,
1008,1383285000000,380,,
1016,1383337200000,0,,
1011,1383293400000,1,0.00942867373941,
1003,1383309600000,20,,
100,1383262200000,20,,
1007,1383319200000,380,,
1007,1383295800000,353,,
1007,1383310200000,234,,0.006472992176182
10,1383306000000,20,,
1015,1383336600000,44,,
1004,1383317400000,39,0.5717081760865668,0.4250552357195872
1002,1383303000000,49,,
1008,1383272400000,39,,
1008,1383308400000,1,,
1018,1383337800000,0,,
10000,1383286800000,234,,
1003,1383311400000,0,,
1017,1383274200000,39,,
1016,1383324600000,39,0.2134481631360021,0.41940527534013605
1017,1383304800000,0,,
1003,1383307200000,0,,
1017,1383307800000,39,0.2382782860609963,0.2436063599581475
10,1383319200000,39,1.1908196512858362,0.6222988966912404
1004,1383302400000,40,,
1002,1383289800000,63,,
1016,1383286200000,39,0.047151553273008795,0.0414661193773857
1019,1383325200000,0,,
1006,1383310800000,41,,
100,1383333000000,0,,
1002,1383306000000,39,0.3785546300667939,0.3283158537858461
101,1383295800000,39,1.0999623513767016,1.383221690422293
1003,1383279000000,0,,
1009,1383313200000,34,,
1002,1383312000000,40,0.0040345774892532,
1013,1383337800000,1,,
1010,1383325200000,39,0.3655818975389087,0.4005320434924262
1011,1383269400000,39,0.048864095107327504,
1006,1383279000000,0,,
10,1383298200000,0,,
10000,1383266400000,39,,
1013,1383275400000,39,,0.0375618277728703
1001,1383319800000,39,0.4925173524202162,0.205608140031271
1014,1383316200000,39,0.33788587841678697,0.5707648235722982
1006,1383286200000,41,,
1003,1383336000000,0,,
1011,1383345600000,39,0.0788774369572619,0.0574883110533593
1000,1383306600000,221,,
1007,1383346200000,39,0.1004672032799214,0.09787407653214741
1018,1383340200000,39,0.24617725989119188,0.0966454805269847
1014,1383334200000,39,0.2603008057536741,0.2922541531314154
1012,1383340200000,0,,
1014,1383273600000,0,,
1017,1383307200000,55,,
10000,1383263400000,39,1.8513782477254188,0.1450004105741834
1009,1383276000000,0,,
1002,1383329400000,39,0.40566357874944003,0.33490343157199975
1016,1383304800000,0,,
1008,1383309600000,0,,
1007,1383344400000,39,0.1450590363509827,0.0350182433741352
1009,1383264000000,39,0.0060595366905303,0.0436897170465796
1010,1383322800000,39,0.24948133983545512,0.3298169587984599
1019,1383316200000,0,,
1011,1383313200000,34,,
1006,1383317400000,0,,
1014,1383343800000,39,0.2049342621600153,0.043872521475112294
1002,1383286800000,39,0.1243835645858126,0.0535897166096117
1010,1383314400000,0,,
1000,1383321000000,0,,
1016,1383262800000,39,0.0761241056446568,0.0202160635197696
1016,1383299400000,40,,
1000,1383316800000,0,,
1018,1383333600000,33,,
1002,1383291600000,852,,
101,1383278400000,39,0.0554116798361146,0.0554116798361146
1010,1383267600000,0,,
1009,1383307800000,0,,
1011,1383328800000,39,0.3136973750329346,0.4032226622850602
1013,1383261000000,32,,
1011,1383301200000,39,1.166908319577568,0.46384970839589357
1006,1383261600000,0,,
1006,1383288600000,39,0.2193683696145703,0.0515527968251284
100,1383321000000,39,0.5657721113000875,0.5733803605538186
102,1383295200000,39,1.281961934124677,1.2473370568763393
1010,1383307200000,39,0.2021360117148746,0.3110407173095376
10000,1383340200000,221,,
1016,1383309000000,39,0.1606064795544116,0.20260654032940278
1017,1383303600000,0,,
10,1383283200000,0,,
1019,1383329400000,0,,
1,1383303000000,41,,
1019,1383328200000,0,,
1004,1383327600000,39,0.623923603731051,0.48946523171690903
1,1383262800000,0,,
1016,1383301800000,0,,
1014,1383330000000,39,0.5656406645939691,0.3972162645432412
10000,1383325800000,39,2.150628469106658,2.231618535022673
1001,1383303000000,39,0.3604946849045822,0.622631964498819
1017,1383336000000,0,,
1005,1383317400000,39,0.42032585096208164,0.36204078227785563
1005,1383283800000,0,,
1004,1383311400000,0,,
1019,1383330000000,39,0.2576305207997289,0.413226915990454
100,1383273600000,39,0.2021821220428081,0.0815485096566742
1,1383321000000,0,,
1003,1383299400000,39,0.4752547083753343,0.5932014052467783
1005,1383305400000,39,0.2342159359945677,0.4762840863781094
1000,1383313200000,0,,
10000,1383339000000,39,3.188604440295377,0.7706350395233673
10000,1383336600000,0,,
1000,1383274800000,39,0.160199194028469,
1010,1383317400000,39,0.2113310986942808,0.2546327905657516
1006,1383274200000,39,0.020630578541106698,
1014,1383291600000,0,,
1012,1383292200000,0,,
1013,1383331200000,39,0.28329281897167946,0.3863110240265777
1006,1383331800000,39,0.3364817717085382,0.3178938773429659
1011,1383279000000,39,0.01885734747882,
1003,1383289800000,39,0.3994927722017397,0.0474672302939496
10000,1383304200000,0,,
100,1383327600000,0,,
100,1383302400000,34,,
1005,1383333600000,380,,
1013,1383270600000,39,0.0375618277728703,
10000,1383332400000,0,,
1013,1383304200000,40,,
10,1383322200000,39,0.4113393095792677,1.068089844733995
102,1383294600000,0,,
1001,1383312000000,44,,
1015,1383311400000,0,,
1012,1383303000000,40,,
1003,1383323400000,39,0.4574164255793498,0.4748089872315948
10000,1383325200000,39,1.2994123197206655,3.269251476734225
1016,1383312000000,39,0.170857516270801,0.3114431761668546
10,1383336600000,359,,
10000,1383318600000,0,,
1019,1383275400000,39,0.0437289109752873,0.0827148768985794
1010,1383312600000,0,,
10,1383310800000,48,,
1015,1383300000000,39,1.667179650629661,0.7310423770780912
102,1383289800000,0,,
1016,1383303000000,40,,
1004,1383328200000,0,,
1004,1383329400000,353,,
1003,1383268800000,39,0.0474230897305592,
1001,1383309000000,0,,
1,1383332400000,0,,
1016,1383312600000,39,0.3364760023005583,0.2872676361902255
1018,1383334200000,39,0.2801979346749522,0.30391736609140585
1016,1383263400000,0,,
1011,1383344400000,39,0.0850489434760841,0.050090449820932303
1015,1383273600000,0,,
1000,1383340800000,593,,
1009,1383261000000,0,,
1003,1383321600000,39,0.16078420126455012,0.4597641105110404
1007,1383284400000,39,0.027846182032538698,0.0113801266443896
100,1383292800000,48,,
1006,1383261000000,39,0.291441486048728,0.0561189589226769
10,1383267000000,0,,
1000,1383324600000,34,,
1008,1383315600000,0,,
10000,1383326400000,0,,
1017,1383314400000,0,,
1006,1383304800000,86,,
1016,1383331200000,0,0.0472082455085968,
101,1383316200000,39,0.8017019089807824,1.0531396433388105
1015,1383346200000,39,0.16119118037425162,0.1490223780453497
1010,1383268200000,39,0.0102463405467526,
1008,1383309600000,49,,
1006,1383336000000,39,0.4397606294762368,0.3267614741208294
10000,1383302400000,34,,
10,1383318600000,0,,
1005,1383264000000,39,0.0906914388426277,0.018713216385210698
101,1383300600000,40,0.0019263118691958,
10000,1383328800000,0,,
1016,1383345000000,39,0.1955634639598772,
1005,1383293400000,420,,
10,1383325800000,33,,
1001,1383303000000,233,,
1009,1383339000000,39,0.1397930005236519,0.1278587342149054
1009,1383328800000,0,,
102,1383270000000,39,0.1647348345043384,0.0601213119651003
1012,1383323400000,0,,
1009,1383312000000,39,0.1329595110423914,0.2629033489684169
1019,1383265800000,39,0.1386486190062983,
1011,1383297000000,40,,
1014,1383285600000,39,0.2212043850411553,
101,1383325800000,33,,
1004,1383275400000,39,,0.0158410965409729
1005,1383296400000,39,0.45723630032577867,0.4408882656618539
1005,1383323400000,33,,
1001,1383341400000,39,0.3016545377392058,0.0655502986021325
1010,1383310200000,0,,
1013,1383285600000,53,,0.0375618277728703
1002,1383285600000,39,0.1654175766419928,
1008,1383311400000,63,,
10,1383285600000,0,,
1,1383312000000,0,0.0854760148425573,
1008,1383289200000,420,,
1005,1383344400000,40,0.0158963662437307,
1007,1383336600000,44,,
1019,1383269400000,0,,
1015,1383339000000,0,,
1012,1383266400000,39,0.0759196032023213,
1015,1383342600000,1,0.0503338398678633,
10000,1383291600000,86,,
1018,1383277800000,0,,
1018,1383324600000,39,0.3097824003344166,0.33602336821836176
1014,1383336600000,39,0.6537183754747885,0.3167567871957524
101,1383270000000,39,0.1920939991703633,0.055913115706703
1014,1383308400000,0,,
1012,1383284400000,0,,
10000,1383335400000,0,,
1007,1383308400000,234,,
1004,1383308400000,39,0.3366631776243893,0.30085357614772323
1013,1383267000000,39,0.1249048431952166,
1006,1383303000000,39,0.3185279897791961,0.5695898515421968
1012,1383301800000,40,,
1011,1383330000000,0,,
1007,1383333600000,7,,
1010,1383301200000,40,,
1007,1383268200000,0,,
10000,1383319200000,356,,
1008,1383310200000,33,,
100,1383306000000,33,,
100,1383336000000,0,,
1009,1383313200000,0,,
1012,1383296400000,0,,
1,1383329400000,39,0.9906875035257964,0.8936548212663472
1002,1383319200000,39,0.2018388200480108,0.35095165962991004
1011,1383305400000,40,,
1007,1383276000000,91,,
10000,1383302400000,233,,
102,1383299400000,41,,
101,1383304200000,39,0.9949179273120603,1.54626440528915
1015,1383279600000,39,0.0546149684106884,
1016,1383285000000,0,0.0041965856441082,
1002,1383277800000,0,,
1008,1383277200000,39,,
1004,1383291600000,39,0.2326780569114083,0.349471855151616
1,1383334800000,39,0.7263629101645313,1.2833046056325468
1014,1383302400000,0,,
10000,1383336600000,221,,
1018,1383292200000,39,0.6337683407244479,0.22490240859067517
1016,1383331800000,0,,
10000,1383345600000,39,1.633589725657425,
1013,1383262200000,39,0.2329864679172667,
1003,1383295800000,0,,
101,1383298200000,39,1.100424071440711,1.7377378211691874
1012,1383290400000,20,,
1006,1383292800000,0,,
100,1383292200000,0,,
1002,1383280800000,0,,
1,1383266400000,0,,
1,1383315000000,39,0.8449545929487727,0.8164055890863868
101,1383334800000,0,,
1007,1383315000000,234,,
1006,1383325800000,39,0.23284705257003357,0.46724683347444507
1000,1383313800000,20,,
1014,1383313200000,34,,
1009,1383333600000,0,,
1005,1383305400000,880,,
1003,1383283800000,39,,
1,1383343200000,39,0.8421752389749741,0.3723634122571101
10000,1383313800000,0,,
1005,1383273600000,0,,
101,1383336600000,359,,
10,1383264000000,0,,
1017,1383333000000,353,,
1,1383267000000,0,,
1006,1383327600000,39,0.4719190252250356,0.41007458131050634
1007,1383281400000,39,,0.0035973498273109
1001,1383332400000,0,,
1016,1383342600000,39,0.0875746794552049,0.0424635896375311
1012,1383334800000,39,0.348232222689628,0.38046439138566057
1002,1383295800000,39,0.4952338689854871,0.6000531693667214
1013,1383320400000,0,,
1018,1383333000000,355,,
1015,1383307800000,0,,
1009,1383318000000,39,0.3033420095355426,0.38639548468143947
1019,1383320400000,0,,
1015,1383288600000,53,,
1017,1383288600000,0,,
1006,1383339600000,39,0.4923812968872424,0.1217699562637303
1004,1383344400000,0,,
1004,1383297000000,40,,
1005,1383330000000,39,0.3311935059524797,0.3730091090042405
10,1383313800000,39,0.2526948557852392,0.6912726331799857
1,1383286200000,39,0.029087774982685503,0.1597748963041185
101,1383285000000,40,,
1007,1383301800000,44,,
1013,1383324000000,39,0.3777510310448463,0.6236839740559135
1018,1383274800000,39,0.0148294043216228,
101,1383301800000,0,,
1007,1383327000000,234,,
1005,1383289800000,63,,
1011,1383298200000,40,,
1018,1383283800000,39,,
101,1383309000000,39,1.2893257459695877,0.8012401889167731
100,1383328800000,39,0.46543658333561255,0.9701363553857039
102,1383271800000,39,0.4107394510399407,
1000,1383294000000,0,,
100,1383281400000,0,,
1002,1383346200000,0,,
1004,1383298200000,40,,
1004,1383274800000,39,0.0300822225536592,
1013,1383321600000,0,,
1005,1383288600000,53,,
1012,1383285000000,39,0.039409429188049405,
1008,1383306600000,34,0.0574942114674544,
1004,1383333000000,39,0.4297256821543277,0.3445312569290737
1002,1383328200000,0,,
1017,1383341400000,0,,
1006,1383345000000,39,0.1646489403343887,0.0446295982823891
1005,1383309600000,0,,
10000,1383313200000,0,,
1005,1383310200000,0,,
10000,1383305400000,216,,
1009,1383320400000,39,0.2521562729721611,0.4560003701990596
1005,1383293400000,7,,
1007,1383306600000,39,0.3975687823659222,0.27494135367208017
1009,1383268200000,39,0.0048476293524242,
1008,1383280200000,0,,
1019,1383309600000,39,0.4278032196488831,0.4822173280804316
10000,1383318600000,39,1.5672562341303224,1.8387174954701966
1005,1383335400000,39,0.40614015198470643,0.1877974193800713
1010,1383267000000,39,0.0850687467114754,
1011,1383285000000,0,0.00942867373941,
1004,1383294600000,39,0.2550822663456095,0.4670610222827078
1001,1383285000000,39,,
10000,1383299400000,0,,
1002,1383328800000,0,,
1,1383305400000,0,,
1,1383311400000,0,,
1004,1383285000000,0,0.0105607310273152,
1009,1383344400000,0,,
1,1383277800000,0,,
1003,1383336600000,0,,
1005,1383301800000,353,,
1015,1383323400000,39,0.5156771981477956,0.5785724191773298
1005,1383284400000,0,,
10000,1383271200000,39,0.29424008638015087,
1010,1383322800000,0,,
1,1383276600000,0,,
1007,1383303600000,212,,
1006,1383264000000,39,0.0682109757834122,0.0258943469437665
1,1383260400000,39,0.2986512597414538,0.21321278544559139
10,1383271800000,39,0.2117849202679589,
1003,1383315600000,39,0.0778802291092491,0.2156867800347368
1,1383289800000,39,0.21621109398959548,0.4008269177471959
1002,1383262800000,39,0.055719978005477,
1004,1383273600000,39,,
1,1383310200000,39,1.5661148098812099,0.9740254009093067
101,1383291000000,0,,
10,1383330600000,34,,
1017,1383283800000,39,,
1012,1383301200000,39,1.2504984572063291,0.6103766853285684
1,1383265800000,0,,
1010,1383269400000,39,0.0415940469387006,
1010,1383339600000,0,,
1009,1383261000000,39,0.1514184284124809,0.0120849031796871
1008,1383322200000,0,,
1,1383261600000,0,,
1015,1383296400000,39,1.5582298345846184,0.9634776889737677
1002,1383310200000,39,0.42335221544682633,0.49413633761417286
1006,1383322800000,39,0.4353662738272887,0.5176665834144717
1002,1383302400000,0,,
1019,1383305400000,39,0.31356426290744777,0.6556133383054107
1000,1383297000000,20,,
1005,1383274200000,39,0.0222665977359575,
102,1383289800000,39,0.2522313305825896,0.3745770537556939
10,1383298800000,0,,
1009,1383299400000,0,,
1004,1383306600000,39,0.2673615366742819,0.28391749022577617
1004,1383322800000,39,0.4641584946968682,0.6385402457409305
1010,1383340800000,0,,
1000,1383324600000,355,0.0108645766529392,
10000,1383304800000,0,,
101,1383308400000,39,1.4324721461999685,0.5787097452508748
1011,1383298800000,0,,
1013,1383268200000,39,0.0500824370304938,
1012,1383329400000,39,0.5412277005331438,0.3392786547399588
1015,1383312000000,44,,
1,1383296400000,39,1.1259892467521326,0.9913117730183962
1010,1383307800000,0,,
1012,1383315000000,39,0.2052379465196097,0.2669847646723603
1003,1383292200000,0,,
1018,1383327600000,880,,
1013,1383296400000,0,,
1005,1383261600000,0,,
1007,1383291000000,39,0.7143522280145935,0.20350445663052147
1009,1383341400000,39,0.1463666020758308,0.0292087060880834
1005,1383330600000,41,,
1006,1383319800000,0,,
1001,1383270000000,39,0.0248358476090019,
1008,1383321600000,20,,
1001,1383312000000,39,0.3879650140032831,0.4712380566122819
1008,1383304800000,0,,
10,1383260400000,39,0.1202190046669574,0.1922665156404036
1005,1383310800000,39,0.4517693996286978,0.2463091733725812
1009,1383293400000,39,0.3745163622435824,0.16887795241418202
1017,1383297600000,39,1.1227550958840522,0.3384627520109419
1006,1383261600000,39,0.3731839870631053,0.020563390723820803
1013,1383344400000,0,,
101,1383331800000,32,,
1012,1383298800000,0,,
1001,1383337800000,39,0.163907703912478,0.19125020338259202
1,1383296400000,359,0.0534378891414727,
101,1383286800000,39,0.1376057594622676,
102,1383262200000,39,0.8089358578366839,0.0748584407175695
1019,1383339600000,0,,
1003,1383309600000,0,,
1014,1383343200000,1514,,
101,1383303000000,39,1.321226782270309,1.4085394984071449
1014,1383297600000,39,1.223516978132972,0.6153102185922377
1016,1383328800000,0,,
1007,1383330000000,593,,
1011,1383334800000,0,,
1009,1383292200000,0,,
1008,1383327600000,33,,
1013,1383288600000,53,,
1013,1383303600000,39,0.5998532975551121,0.49428136276471835
1005,1383291600000,39,0.2049001483240432,0.2824426139842351
1006,1383276600000,0,,
1008,1383296400000,39,1.547042686518798,1.3895494139823474
10000,1383334800000,0,,
1011,1383342600000,39,0.0825237592724286,0.0195100593345589
1011,1383285600000,39,0.1045655970320701,
1006,1383319200000,41,,
10000,1383322200000,41,,
1005,1383315600000,373,,
1008,1383340800000,39,0.3531291048807478,0.2294123601296445
1001,1383279600000,39,,0.015942518198422
1008,1383310200000,0,,
1012,1383340800000,39,0.2224082908996678,0.1711883788702508
1005,1383316800000,380,,
1006,1383309000000,40,,
1005,1383294000000,0,,
1019,1383288000000,40,,
1019,1383300000000,39,0.318307207959443,0.42119317241827403
1009,1383285000000,39,0.04394042172382,
1,1383308400000,39,1.400818746176189,0.5800912284672081
100,1383342600000,0,,
1016,1383305400000,40,,
1008,1383312000000,63,,
1015,1383334200000,39,0.2596442931526834,0.2953079163532259
1003,1383278400000,39,0.0270460724367473,
1009,1383337800000,0,,
1001,1383335400000,39,0.39330179161279527,0.1851869997204122
1002,1383310800000,0,,
1008,1383277800000,0,,
101,1383290400000,0,,
1007,1383285600000,39,0.12072653728674079,
1017,1383334800000,0,,
1008,1383306000000,40,,
1008,1383288000000,0,,
1000,1383331200000,39,3.764498283840884,5.356719123906485
1006,1383331200000,39,0.225539707867273,0.343657148143638
1007,1383293400000,39,0.31654261308292597,0.2326461025245052
1001,1383292200000,39,0.2160221361773005,0.4543734681024911
1017,1383261000000,0,,
1016,1383344400000,0,,
1013,1383292200000,40,,
1014,1383303000000,39,0.3523350940097197,0.5750472662682106
1009,1383344400000,39,0.0738848898951108,0.0436897170465796
1019,1383333000000,39,0.1894919475595785,0.3589048295706475
1002,1383339600000,0,,
1003,1383322200000,0,,
1002,1383301800000,39,0.5032332361273087,0.2960525448159798
1005,1383301200000,353,,
100,1383293400000,0,,
1000,1383283200000,39,,
1016,1383318600000,39,0.2615812723343129,0.47007722214447023
1003,1383291600000,39,0.17505856449303092,0.2792198827274502
102,1383263400000,0,,
102,1383308400000,39,1.3608944789182607,0.6398790144102136
1016,1383315000000,39,0.17193164808466138,0.30914573093900377
1010,1383286800000,0,0.045767317210522296,
1012,1383319800000,39,0.4156720827339304,0.3739040653379542
1014,1383296400000,39,1.5976430767240632,0.9646846390353262
1009,1383277800000,0,,
10,1383315000000,39,0.6067059151990462,0.6443281032036794
1015,1383292200000,39,1.2868558252672073,0.38284966822698296
1015,1383273600000,39,,
10000,1383338400000,39,1.6602162862940737,0.6797843170181064
1015,1383269400000,39,0.0883441454302703,
1011,1383312000000,0,,
102,1383300600000,0,,
1013,1383309000000,0,,
1006,1383309000000,94,,
1012,1383288600000,39,0.3583322880493628,0.047312602371751
1,1383307800000,0,,
102,1383295200000,421,,
10000,1383340200000,0,0.226220865156353,
